asin,title,description,price,currency,category,brand,rating,review_count,image_url,product_url,in_stock,prime_eligible
B0BOOK0122,The Picture of Dorian Gray by Oscar Wilde,A portrait ages while its subject stays young.,11.15,USD,Books,Penguin Classics,4.7,131296,/images/books/b0book0122.jpg,/dp/B0BOOK0122,1,1
B0BOOK0123,The Stand by Stephen King,A plague survivors battle against evil.,19.59,USD,Books,Anchor,4.6,95831,/images/books/b0book0123.jpg,/dp/B0BOOK0123,1,1
B0BOOK0124,Outliers by Malcolm Gladwell,What makes high achievers different.,17.73,USD,Books,Little Brown,4.4,67747,/images/books/b0book0124.jpg,/dp/B0BOOK0124,1,1
B0BOOK0125,Bring Up the Bodies by Hilary Mantel,Cromwell engineers the downfall of Anne Boleyn.,17.62,USD,Books,Picador,4.8,97696,/images/books/b0book0125.jpg,/dp/B0BOOK0125,1,1
B0BOOK0126,The Lord of the Rings by J.R.R. Tolkien,An epic high fantasy adventure following the quest to destroy the One Ring.,33.23,USD,Books,Mariner Books,4.5,13309,/images/books/b0book0126.jpg,/dp/B0BOOK0126,1,1
B0BOOK0127,The Bear and the Nightingale by Katherine Arden,Russian folklore comes alive in winter.,15.72,USD,Books,Del Rey,4.3,29469,/images/books/b0book0127.jpg,/dp/B0BOOK0127,1,1
B0BOOK0128,Daughter of the Moon Goddess by Sue Lynn Tan,A retelling of the Chinese legend of Chang'e.,21.23,USD,Books,Harper Voyager,4.1,20835,/images/books/b0book0128.jpg,/dp/B0BOOK0128,1,1
B0BOOK0129,Educated by Tara Westover,A woman escapes her survivalist family through education.,19.55,USD,Books,Random House,4.3,34808,/images/books/b0book0129.jpg,/dp/B0BOOK0129,1,1
B0BOOK0130,The Scarlet Letter by Nathaniel Hawthorne,Sin and redemption in Puritan Massachusetts.,10.29,USD,Books,Penguin Classics,4.8,52204,/images/books/b0book0130.jpg,/dp/B0BOOK0130,1,1
B0BOOK0131,A Short History of Nearly Everything by Bill Bryson,An accessible tour of science.,20.64,USD,Books,Broadway Books,4.8,86164,/images/books/b0book0131.jpg,/dp/B0BOOK0131,1,1
B0BOOK0132,The Lost City of Z by David Grann,A search for a legendary Amazon city.,17.25,USD,Books,Vintage,4.8,87567,/images/books/b0book0132.jpg,/dp/B0BOOK0132,1,1
B0BOOK0133,Refactoring by Martin Fowler,Improving the design of existing code.,55.74,USD,Books,Addison-Wesley,4.8,33541,/images/books/b0book0133.jpg,/dp/B0BOOK0133,1,1
B0BOOK0134,The Handmaid's Tale by Margaret Atwood,A chilling vision of a totalitarian theocracy built on the subjugation of women.,17.53,USD,Books,Anchor,4.7,88523,/images/books/b0book0134.jpg,/dp/B0BOOK0134,1,1
B0BOOK0135,The Count of Monte Cristo by Alexandre Dumas,An epic tale of betrayal imprisonment and revenge.,14.76,USD,Books,Penguin Classics,4.8,83352,/images/books/b0book0135.jpg,/dp/B0BOOK0135,1,1
B0BOOK0136,The Name of the Wind by Patrick Rothfuss,A legendary hero tells the true story of his extraordinary life.,19.92,USD,Books,DAW Books,4.1,55762,/images/books/b0book0136.jpg,/dp/B0BOOK0136,1,1
B0BOOK0137,The Stranger by Albert Camus,An indifferent man commits a senseless crime.,15.78,USD,Books,Vintage,4.4,88867,/images/books/b0book0137.jpg,/dp/B0BOOK0137,1,1
B0BOOK0138,World Without End by Ken Follett,The sequel to Pillars set during the Black Death.,18.0,USD,Books,Dutton,4.0,123781,/images/books/b0book0138.jpg,/dp/B0BOOK0138,1,1
B0BOOK0139,Fluent Python by Luciano Ramalho,Clear concise and effective programming.,80.12,USD,Books,OReilly Media,4.6,112496,/images/books/b0book0139.jpg,/dp/B0BOOK0139,1,1
B0BOOK0140,I Know Why the Caged Bird Sings by Maya Angelou,A poets powerful memoir.,14.19,USD,Books,Ballantine Books,4.1,15029,/images/books/b0book0140.jpg,/dp/B0BOOK0140,1,1
B0BOOK0141,The Sun and Her Flowers by Rupi Kaur,Poetry about growth and ancestry.,18.9,USD,Books,Andrews McMeel,4.5,74575,/images/books/b0book0141.jpg,/dp/B0BOOK0141,1,1
B0BOOK0142,Such a Fun Age by Kiley Reid,A young Black babysitter and her white employer face a racial incident.,20.61,USD,Books,G.P. Putnam's Sons,4.7,18057,/images/books/b0book0142.jpg,/dp/B0BOOK0142,1,1
B0BOOK0143,The Fifth Season by N.K. Jemisin,A world plagued by catastrophic seasons.,16.82,USD,Books,Orbit,4.4,52081,/images/books/b0book0143.jpg,/dp/B0BOOK0143,1,1
B0BOOK0144,The Nightingale by Kristin Hannah,Two sisters in Nazi-occupied France find courage in the darkest days.,21.58,USD,Books,St. Martin's Press,4.5,83978,/images/books/b0book0144.jpg,/dp/B0BOOK0144,1,1
B0BOOK0145,The Catcher in the Rye by J.D. Salinger,The story of teenage alienation and loss of innocence in America.,12.4,USD,Books,Little Brown,4.0,9009,/images/books/b0book0145.jpg,/dp/B0BOOK0145,1,1
B0BOOK0146,Introduction to Algorithms by Thomas H. Cormen,The comprehensive algorithms textbook.,79.61,USD,Books,MIT Press,4.4,32553,/images/books/b0book0146.jpg,/dp/B0BOOK0146,1,1
B0BOOK0147,The Sympathizer by Viet Thanh Nguyen,A communist spy reflects on his role in the Vietnam War's end.,16.43,USD,Books,Grove Press,4.7,7082,/images/books/b0book0147.jpg,/dp/B0BOOK0147,1,1
B0BOOK0148,The Atlas Six by Olivie Blake,Six magicians compete for a secret society.,21.45,USD,Books,Tor Books,4.1,8027,/images/books/b0book0148.jpg,/dp/B0BOOK0148,1,1
B0BOOK0149,A Game of Thrones by George R.R. Martin,The war for the Iron Throne begins.,17.95,USD,Books,Bantam,4.5,58514,/images/books/b0book0149.jpg,/dp/B0BOOK0149,1,1
B0BOOK0150,Harry Potter and the Order of the Phoenix by J.K. Rowling,Harry forms Dumbledores Army.,15.23,USD,Books,Scholastic,4.5,100939,/images/books/b0book0150.jpg,/dp/B0BOOK0150,1,1
B0BOOK0151,Children of Virtue and Vengeance by Tomi Adeyemi,The sequel to Children of Blood and Bone.,22.87,USD,Books,Henry Holt,4.1,89753,/images/books/b0book0151.jpg,/dp/B0BOOK0151,1,1
B0BOOK0152,Don Quixote by Miguel de Cervantes,A knight errant tilts at windmills.,25.68,USD,Books,Ecco,4.0,23656,/images/books/b0book0152.jpg,/dp/B0BOOK0152,1,1
B0BOOK0153,Start with Why by Simon Sinek,How great leaders inspire action.,18.88,USD,Books,Portfolio,4.3,97708,/images/books/b0book0153.jpg,/dp/B0BOOK0153,1,1
B0BOOK0154,The Girl Who Played with Fire by Stieg Larsson,Salander is accused of murder.,20.73,USD,Books,Vintage,4.3,88887,/images/books/b0book0154.jpg,/dp/B0BOOK0154,1,1
B0BOOK0155,Educated by Tara Westover,A woman raised by survivalists earns a PhD from Cambridge.,22.28,USD,Books,Random House,4.1,49069,/images/books/b0book0155.jpg,/dp/B0BOOK0155,1,1
B0BOOK0156,The Autobiography of Malcolm X by Malcolm X,The civil rights leaders story.,17.42,USD,Books,Ballantine Books,4.4,67879,/images/books/b0book0156.jpg,/dp/B0BOOK0156,1,1
B0BOOK0157,Percy Jackson and the Lightning Thief by Rick Riordan,A boy discovers hes the son of Poseidon.,11.12,USD,Books,Disney Hyperion,4.8,89222,/images/books/b0book0157.jpg,/dp/B0BOOK0157,1,1
B0BOOK0158,The Odyssey by Homer,The epic journey home from Troy.,15.24,USD,Books,Penguin Classics,4.5,136451,/images/books/b0book0158.jpg,/dp/B0BOOK0158,1,1
B0BOOK0159,The Nickel Boys by Colson Whitehead,Two boys endure abuse at a reform school in Jim Crow Florida.,17.24,USD,Books,Anchor,4.7,38119,/images/books/b0book0159.jpg,/dp/B0BOOK0159,1,1
B0BOOK0160,The Love Hypothesis by Ali Hazelwood,A fake dating scheme between scientists.,20.01,USD,Books,Berkley,4.2,36145,/images/books/b0book0160.jpg,/dp/B0BOOK0160,1,1
B0BOOK0161,1776 by David McCullough,The year of American independence.,18.97,USD,Books,Simon & Schuster,4.5,36967,/images/books/b0book0161.jpg,/dp/B0BOOK0161,1,1
B0BOOK0162,The Bourne Identity by Robert Ludlum,A man with no memory is hunted.,18.31,USD,Books,Bantam,4.8,121079,/images/books/b0book0162.jpg,/dp/B0BOOK0162,1,1
B0BOOK0163,On Earth We're Briefly Gorgeous by Ocean Vuong,A son writes to his illiterate mother about their Vietnamese-American family.,19.9,USD,Books,Penguin Press,4.5,95335,/images/books/b0book0163.jpg,/dp/B0BOOK0163,1,1
B0BOOK0164,Sandman Volume 1 by Neil Gaiman,The Lord of Dreams escapes captivity.,18.81,USD,Books,DC Comics,4.8,75987,/images/books/b0book0164.jpg,/dp/B0BOOK0164,1,1
B0BOOK0165,One Hundred Years of Solitude by Gabriel García Márquez,The multi-generational story of the Buendía family in the fictional town of Macondo.,19.62,USD,Books,Harper Perennial,4.5,149243,/images/books/b0book0165.jpg,/dp/B0BOOK0165,1,1
B0BOOK0166,V for Vendetta by Alan Moore,A masked anarchist fights totalitarianism.,23.7,USD,Books,DC Comics,4.7,140999,/images/books/b0book0166.jpg,/dp/B0BOOK0166,1,1
B0BOOK0167,Don Quixote by Miguel de Cervantes,The adventures of an idealistic knight and his loyal squire.,17.52,USD,Books,Ecco,4.2,69861,/images/books/b0book0167.jpg,/dp/B0BOOK0167,1,1
B0BOOK0168,Range by David Epstein,Why generalists triumph in a specialized world.,17.16,USD,Books,Riverhead Books,4.5,27724,/images/books/b0book0168.jpg,/dp/B0BOOK0168,1,1
B0BOOK0169,Kafka on the Shore by Haruki Murakami,Two characters on metaphysical journeys.,18.8,USD,Books,Vintage,4.2,36853,/images/books/b0book0169.jpg,/dp/B0BOOK0169,1,1
B0BOOK0170,The Girl with the Dragon Tattoo by Stieg Larsson,A hacker and journalist investigate.,20.28,USD,Books,Vintage,4.4,56978,/images/books/b0book0170.jpg,/dp/B0BOOK0170,1,1
B0BOOK0171,Ender's Game by Orson Scott Card,A brilliant child is trained to command humanity's fleet against alien invaders.,16.52,USD,Books,Tor Books,4.4,36596,/images/books/b0book0171.jpg,/dp/B0BOOK0171,1,1
B0BOOK0172,The Way of Kings by Brandon Sanderson,An epic fantasy of war and magic on Roshar.,20.74,USD,Books,Tor Books,4.7,149659,/images/books/b0book0172.jpg,/dp/B0BOOK0172,1,1
B0BOOK0173,The Mythical Man-Month by Frederick P. Brooks Jr.,Essays on software engineering.,31.95,USD,Books,Addison-Wesley,4.4,22549,/images/books/b0book0173.jpg,/dp/B0BOOK0173,1,1
B0BOOK0174,Team of Rivals by Doris Kearns Goodwin,Lincoln and his cabinet during the Civil War.,19.74,USD,Books,Simon & Schuster,4.5,81634,/images/books/b0book0174.jpg,/dp/B0BOOK0174,1,1
B0BOOK0175,The Tattooist of Auschwitz by Heather Morris,A love story born in the darkest of places.,19.62,USD,Books,Harper,4.2,116752,/images/books/b0book0175.jpg,/dp/B0BOOK0175,1,1
B0BOOK0176,Normal People by Sally Rooney,Two Irish teenagers navigate class differences and intimacy.,20.75,USD,Books,Hogarth,4.3,54491,/images/books/b0book0176.jpg,/dp/B0BOOK0176,1,1
B0BOOK0177,Pride and Prejudice by Jane Austen,A witty comedy of manners about love and social standing in Regency England.,11.7,USD,Books,Penguin Classics,4.9,63373,/images/books/b0book0177.jpg,/dp/B0BOOK0177,1,1
B0BOOK0178,The Hard Thing About Hard Things by Ben Horowitz,Building a business when there are no easy answers.,30.87,USD,Books,Harper Business,4.1,147051,/images/books/b0book0178.jpg,/dp/B0BOOK0178,1,1
B0BOOK0179,1Q84 by Haruki Murakami,An alternate Tokyo with two moons.,22.6,USD,Books,Vintage,4.4,12215,/images/books/b0book0179.jpg,/dp/B0BOOK0179,1,1
B0BOOK0180,The Innovators by Walter Isaacson,How a group of hackers created the digital revolution.,21.47,USD,Books,Simon & Schuster,4.7,102927,/images/books/b0book0180.jpg,/dp/B0BOOK0180,1,1
B0BOOK0181,The Selfish Gene by Richard Dawkins,Evolution from the genes perspective.,18.94,USD,Books,Oxford University Press,4.1,47094,/images/books/b0book0181.jpg,/dp/B0BOOK0181,1,1
B0BOOK0182,Hyperion by Dan Simmons,Seven pilgrims share their tales on a journey to the Time Tombs.,19.86,USD,Books,Spectra,4.2,7876,/images/books/b0book0182.jpg,/dp/B0BOOK0182,1,1
B0BOOK0183,Astrophysics for People in a Hurry by Neil deGrasse Tyson,The universe in bite-sized chapters.,19.9,USD,Books,W. W. Norton,4.1,65751,/images/books/b0book0183.jpg,/dp/B0BOOK0183,1,1
B0BOOK0184,Abaddon's Gate by James S.A. Corey,The Ring opens a gateway to a thousand new worlds.,16.76,USD,Books,Orbit,4.2,22940,/images/books/b0book0184.jpg,/dp/B0BOOK0184,1,1
B0BOOK0185,Harry Potter and the Prisoner of Azkaban by J.K. Rowling,An escaped prisoner threatens Harry.,13.01,USD,Books,Scholastic,4.3,25928,/images/books/b0book0185.jpg,/dp/B0BOOK0185,1,1
B0BOOK0186,The New Jim Crow by Michelle Alexander,Mass incarceration in America.,21.86,USD,Books,The New Press,4.4,84512,/images/books/b0book0186.jpg,/dp/B0BOOK0186,1,1
B0BOOK0187,Dracula by Bram Stoker,The original vampire novel.,12.5,USD,Books,Penguin Classics,4.3,117931,/images/books/b0book0187.jpg,/dp/B0BOOK0187,1,1
B0BOOK0188,Stamped from the Beginning by Ibram X. Kendi,The definitive history of racist ideas.,17.82,USD,Books,Bold Type Books,4.1,27011,/images/books/b0book0188.jpg,/dp/B0BOOK0188,1,1
B0BOOK0189,The Three-Body Problem by Liu Cixin,China's Cultural Revolution meets alien contact.,17.07,USD,Books,Tor,4.4,39873,/images/books/b0book0189.jpg,/dp/B0BOOK0189,1,1
B0BOOK0190,Snow Crash by Neal Stephenson,A wild ride through a future America dominated by corporations and virtual reality.,16.57,USD,Books,Bantam Spectra,4.1,125644,/images/books/b0book0190.jpg,/dp/B0BOOK0190,1,1
B0BOOK0191,Gone Girl by Gillian Flynn,A twisting thriller about a wife's disappearance and a husband's guilt.,18.08,USD,Books,Crown,4.2,1461,/images/books/b0book0191.jpg,/dp/B0BOOK0191,1,1
B0BOOK0192,On Food and Cooking by Harold McGee,The science and lore of the kitchen.,40.54,USD,Books,Scribner,4.1,126446,/images/books/b0book0192.jpg,/dp/B0BOOK0192,1,1
B0BOOK0193,Code Complete by Steve McConnell,A practical handbook of software construction.,46.37,USD,Books,Microsoft Press,4.8,5089,/images/books/b0book0193.jpg,/dp/B0BOOK0193,1,1
B0BOOK0194,Flour Water Salt Yeast by Ken Forkish,The fundamentals of artisan bread and pizza.,31.5,USD,Books,Ten Speed Press,4.8,127802,/images/books/b0book0194.jpg,/dp/B0BOOK0194,1,1
B0BOOK0195,Foundation by Isaac Asimov,The story of a foundation established to preserve knowledge during galactic collapse.,21.35,USD,Books,Bantam Spectra,4.3,147681,/images/books/b0book0195.jpg,/dp/B0BOOK0195,1,1
B0BOOK0196,Shadow and Bone by Leigh Bardugo,A soldier discovers her magical power.,11.06,USD,Books,Henry Holt,4.2,38489,/images/books/b0book0196.jpg,/dp/B0BOOK0196,1,1
B0BOOK0197,Wuthering Heights by Emily Brontë,A dark tale of passion and revenge on the Yorkshire moors.,12.92,USD,Books,Penguin Classics,4.1,134009,/images/books/b0book0197.jpg,/dp/B0BOOK0197,1,1
B0BOOK0198,Old Man's War by John Scalzi,Senior citizens are recruited into an interstellar military.,20.26,USD,Books,Tor,4.1,35629,/images/books/b0book0198.jpg,/dp/B0BOOK0198,1,1
B0BOOK0199,The Trial by Franz Kafka,A man is arrested for an unknown crime.,18.13,USD,Books,Schocken,4.6,132834,/images/books/b0book0199.jpg,/dp/B0BOOK0199,1,1
B0BOOK0200,What to Expect When Youre Expecting by Heidi Murkoff,The pregnancy bible.,19.05,USD,Books,Workman Publishing,4.3,146096,/images/books/b0book0200.jpg,/dp/B0BOOK0200,1,1
B0BOOK0201,21 Lessons for the 21st Century by Yuval Noah Harari,Addressing todays most urgent issues.,22.41,USD,Books,Spiegel & Grau,4.1,68163,/images/books/b0book0201.jpg,/dp/B0BOOK0201,1,1
B0BOOK0202,Mans Search for Meaning by Viktor E. Frankl,Finding purpose in suffering.,15.22,USD,Books,Beacon Press,4.0,12091,/images/books/b0book0202.jpg,/dp/B0BOOK0202,1,1
B0BOOK0203,Norwegian Wood by Haruki Murakami,A nostalgic story of loss and sexuality.,15.08,USD,Books,Vintage,4.6,23230,/images/books/b0book0203.jpg,/dp/B0BOOK0203,1,1
B0BOOK0204,The BFG by Roald Dahl,A girl befriends a big friendly giant.,8.05,USD,Books,Puffin Books,4.5,104432,/images/books/b0book0204.jpg,/dp/B0BOOK0204,1,1
B0BOOK0205,And Then There Were None by Agatha Christie,Ten strangers are murdered one by one.,17.27,USD,Books,William Morrow,4.8,20659,/images/books/b0book0205.jpg,/dp/B0BOOK0205,1,1
B0BOOK0206,The Haunting of Hill House by Shirley Jackson,The classic haunted house story.,15.0,USD,Books,Penguin Classics,4.6,143724,/images/books/b0book0206.jpg,/dp/B0BOOK0206,1,1
B0BOOK0207,Automate the Boring Stuff with Python by Al Sweigart,Practical programming for total beginners.,46.11,USD,Books,No Starch Press,4.5,97624,/images/books/b0book0207.jpg,/dp/B0BOOK0207,1,1
B0BOOK0208,On War by Carl von Clausewitz,The philosophy of warfare.,23.86,USD,Books,Princeton University Press,4.3,96976,/images/books/b0book0208.jpg,/dp/B0BOOK0208,1,1
B0BOOK0209,The Lies of Locke Lamora by Scott Lynch,A con artist pulls off elaborate heists in a fantasy world.,15.7,USD,Books,Bantam Spectra,4.1,61412,/images/books/b0book0209.jpg,/dp/B0BOOK0209,1,1
B0BOOK0210,Spinning Silver by Naomi Novik,A fairy tale retelling set in a harsh winter land.,18.56,USD,Books,Del Rey,4.1,118553,/images/books/b0book0210.jpg,/dp/B0BOOK0210,1,1
B0BOOK0211,Yellowface by R.F. Kuang,A white author steals her dead friend's manuscript.,23.92,USD,Books,William Morrow,4.8,54471,/images/books/b0book0211.jpg,/dp/B0BOOK0211,1,1
B0BOOK0212,One Hundred Years of Solitude by Gabriel Garcia Marquez,A family and a town across generations.,19.85,USD,Books,Harper Perennial,4.3,80034,/images/books/b0book0212.jpg,/dp/B0BOOK0212,1,1
B0BOOK0213,Elon Musk by Ashlee Vance,The biography of the tech visionary.,16.55,USD,Books,Ecco,4.8,73991,/images/books/b0book0213.jpg,/dp/B0BOOK0213,1,1
B0BOOK0214,Song of Solomon by Toni Morrison,A Black man embarks on a journey to discover his heritage.,18.35,USD,Books,Vintage,4.6,138411,/images/books/b0book0214.jpg,/dp/B0BOOK0214,1,1
B0BOOK0215,The Color Purple by Alice Walker,Black womens lives in early 20th century Georgia.,19.01,USD,Books,Mariner Books,4.1,10733,/images/books/b0book0215.jpg,/dp/B0BOOK0215,1,1
B0BOOK0216,Mistborn: The Final Empire by Brandon Sanderson,A thief leads a heist against an immortal emperor.,17.32,USD,Books,Tor Books,4.4,104331,/images/books/b0book0216.jpg,/dp/B0BOOK0216,1,1
B0BOOK0217,1491 by Charles C. Mann,The Americas before Columbus.,16.26,USD,Books,Vintage,4.7,86547,/images/books/b0book0217.jpg,/dp/B0BOOK0217,1,1
B0BOOK0218,The Giver by Lois Lowry,A boy discovers the dark truth of his utopia.,11.93,USD,Books,HMH Books,4.4,5946,/images/books/b0book0218.jpg,/dp/B0BOOK0218,1,1
B0BOOK0219,Fahrenheit 451 by Ray Bradbury,A world where books are burned.,16.27,USD,Books,Simon & Schuster,4.2,22068,/images/books/b0book0219.jpg,/dp/B0BOOK0219,1,1
B0BOOK0220,Beowulf by Anonymous,The Old English epic of a hero.,17.28,USD,Books,W. W. Norton,4.2,68567,/images/books/b0book0220.jpg,/dp/B0BOOK0220,1,1
B0BOOK0221,1984 by George Orwell,A dystopia of totalitarian control.,9.95,USD,Books,Signet Classics,4.5,125749,/images/books/b0book0221.jpg,/dp/B0BOOK0221,1,1
B0BOOK0222,Mexican Gothic by Silvia Moreno-Garcia,A socialite confronts dark secrets in a crumbling Mexican mansion.,20.52,USD,Books,Del Rey,4.3,43613,/images/books/b0book0222.jpg,/dp/B0BOOK0222,1,1
B0BOOK0223,Beloved by Toni Morrison,A former slave is haunted by the ghost of her daughter.,19.51,USD,Books,Vintage,4.3,64793,/images/books/b0book0223.jpg,/dp/B0BOOK0223,1,1
B0BOOK0224,The Bell Jar by Sylvia Plath,A young womans descent into depression.,13.92,USD,Books,Harper Perennial,4.6,100696,/images/books/b0book0224.jpg,/dp/B0BOOK0224,1,1
B0BOOK0225,Creativity Inc. by Ed Catmull,The story of Pixar and fostering creativity.,18.12,USD,Books,Random House,4.7,25918,/images/books/b0book0225.jpg,/dp/B0BOOK0225,1,1
B0BOOK0226,The Kiss Quotient by Helen Hoang,A woman with autism hires an escort to teach her dating.,16.58,USD,Books,Berkley,4.1,141703,/images/books/b0book0226.jpg,/dp/B0BOOK0226,1,1
B0BOOK0227,JavaScript: The Good Parts by Douglas Crockford,Unearthing the excellence in JavaScript.,31.02,USD,Books,OReilly Media,4.9,40484,/images/books/b0book0227.jpg,/dp/B0BOOK0227,1,1
B0BOOK0228,The Vanishing Half by Brit Bennett,Twin sisters choose different paths and different racial identities.,20.39,USD,Books,Riverhead Books,4.8,1885,/images/books/b0book0228.jpg,/dp/B0BOOK0228,1,1
B0BOOK0229,House of Leaves by Mark Z. Danielewski,A house that is bigger on the inside.,21.74,USD,Books,Pantheon,4.4,93052,/images/books/b0book0229.jpg,/dp/B0BOOK0229,1,1
B0BOOK0230,Truman by David McCullough,The 33rd president.,22.47,USD,Books,Simon & Schuster,4.8,145542,/images/books/b0book0230.jpg,/dp/B0BOOK0230,1,1
B0BOOK0231,Fourth Wing by Rebecca Yarros,Dragon riders at a war college.,21.65,USD,Books,Entangled Red Tower,4.6,64497,/images/books/b0book0231.jpg,/dp/B0BOOK0231,1,1
B0BOOK0232,Atomic Habits by James Clear,Small changes create remarkable results.,29.86,USD,Books,Avery,4.0,92320,/images/books/b0book0232.jpg,/dp/B0BOOK0232,1,1
B0BOOK0233,The Origin of Species by Charles Darwin,The foundation of evolutionary biology.,9.48,USD,Books,Signet Classics,4.5,2502,/images/books/b0book0233.jpg,/dp/B0BOOK0233,1,1
B0BOOK0234,The Poppy War by R.F. Kuang,A war orphan discovers her shamanic powers.,21.3,USD,Books,Harper Voyager,4.6,15719,/images/books/b0book0234.jpg,/dp/B0BOOK0234,1,1
B0BOOK0235,Into the Wild by Jon Krakauer,The true story of Chris McCandless.,18.48,USD,Books,Anchor,4.2,29366,/images/books/b0book0235.jpg,/dp/B0BOOK0235,1,1
B0BOOK0236,Digital Minimalism by Cal Newport,Choosing a focused life in a noisy world.,32.33,USD,Books,Portfolio,4.4,125281,/images/books/b0book0236.jpg,/dp/B0BOOK0236,1,1
B0BOOK0237,The Structure of Scientific Revolutions by Thomas S. Kuhn,How scientific paradigms shift.,15.02,USD,Books,University of Chicago Press,4.4,93020,/images/books/b0book0237.jpg,/dp/B0BOOK0237,1,1
B0BOOK0238,Y: The Last Man Volume 1 by Brian K. Vaughan,The last man alive in a world of women.,16.96,USD,Books,DC Comics,4.7,78402,/images/books/b0book0238.jpg,/dp/B0BOOK0238,1,1
B0BOOK0239,I'll Be Gone in the Dark by Michelle McNamara,The hunt for the Golden State Killer.,17.47,USD,Books,Harper,4.5,91110,/images/books/b0book0239.jpg,/dp/B0BOOK0239,1,1
B0BOOK0240,The Mirror and the Light by Hilary Mantel,The final chapter of Thomas Cromwell's life.,19.28,USD,Books,Henry Holt,4.2,8018,/images/books/b0book0240.jpg,/dp/B0BOOK0240,1,1
B0BOOK0241,Cracking the Coding Interview by Gayle Laakmann McDowell,189 programming questions and solutions.,39.22,USD,Books,CareerCup,4.0,19606,/images/books/b0book0241.jpg,/dp/B0BOOK0241,1,1
B0BOOK0242,Frankenstein by Mary Shelley,A scientist creates life from death.,13.13,USD,Books,Penguin Classics,4.5,72621,/images/books/b0book0242.jpg,/dp/B0BOOK0242,1,1
B0BOOK0243,Zero to One by Peter Thiel,Notes on startups and building the future.,26.3,USD,Books,Crown Business,4.6,127623,/images/books/b0book0243.jpg,/dp/B0BOOK0243,1,1
B0BOOK0244,Paradise Lost by John Milton,The fall of man and Satan.,12.74,USD,Books,Penguin Classics,4.2,115805,/images/books/b0book0244.jpg,/dp/B0BOOK0244,1,1
B0BOOK0245,A Column of Fire by Ken Follett,The third Kingsbridge novel set during the religious wars.,19.83,USD,Books,Viking,4.1,11650,/images/books/b0book0245.jpg,/dp/B0BOOK0245,1,1
B0BOOK0246,Wuthering Heights by Emily Bronte,A tale of passion and revenge on the moors.,10.67,USD,Books,Penguin Classics,4.9,9150,/images/books/b0book0246.jpg,/dp/B0BOOK0246,1,1
B0BOOK0247,Homegoing by Yaa Gyasi,Two half-sisters' descendants across three centuries.,17.85,USD,Books,Vintage,4.1,28808,/images/books/b0book0247.jpg,/dp/B0BOOK0247,1,1
B0BOOK0248,The Midnight Library by Matt Haig,A woman discovers a library between life and death containing infinite versions of her life.,16.72,USD,Books,Viking,4.1,39180,/images/books/b0book0248.jpg,/dp/B0BOOK0248,1,1
B0BOOK0249,The Wright Brothers by David McCullough,The story of aviation pioneers.,20.21,USD,Books,Simon & Schuster,4.2,107259,/images/books/b0book0249.jpg,/dp/B0BOOK0249,1,1
B0BOOK0250,Python Crash Course by Eric Matthes,A hands-on project-based introduction.,46.6,USD,Books,No Starch Press,4.4,17724,/images/books/b0book0250.jpg,/dp/B0BOOK0250,1,1
B0BOOK0251,The Hunt for Red October by Tom Clancy,A Soviet submarine defects.,10.98,USD,Books,Berkley,4.7,99403,/images/books/b0book0251.jpg,/dp/B0BOOK0251,1,1
B0BOOK0252,The Code Breaker by Walter Isaacson,Jennifer Doudna and the CRISPR revolution.,39.64,USD,Books,Simon & Schuster,4.3,121727,/images/books/b0book0252.jpg,/dp/B0BOOK0252,1,1
B0BOOK0253,The Warmth of Other Suns by Isabel Wilkerson,The Great Migration of Black Americans.,19.9,USD,Books,Vintage,4.5,116115,/images/books/b0book0253.jpg,/dp/B0BOOK0253,1,1
B0BOOK0254,Silent Spring by Rachel Carson,The environmental classic.,14.2,USD,Books,Mariner Books,4.7,42150,/images/books/b0book0254.jpg,/dp/B0BOOK0254,1,1
B0BOOK0255,Never Let Me Go by Kazuo Ishiguro,A haunting story of friendship and love at an English boarding school.,19.57,USD,Books,Vintage,4.5,134865,/images/books/b0book0255.jpg,/dp/B0BOOK0255,1,1
B0BOOK0256,The Great Alone by Kristin Hannah,A family seeks a fresh start in 1970s Alaska's dangerous wilderness.,20.82,USD,Books,St. Martin's Press,4.7,57145,/images/books/b0book0256.jpg,/dp/B0BOOK0256,1,1
B0BOOK0257,It Ends with Us by Colleen Hoover,A woman must make an impossible choice.,18.06,USD,Books,Atria Books,4.4,17962,/images/books/b0book0257.jpg,/dp/B0BOOK0257,1,1
B0BOOK0258,Shoe Dog by Phil Knight,The Nike founders memoir.,18.28,USD,Books,Scribner,4.4,87250,/images/books/b0book0258.jpg,/dp/B0BOOK0258,1,1
B0BOOK0259,Band of Brothers by Stephen E. Ambrose,Easy Company in World War II.,16.52,USD,Books,Simon & Schuster,4.5,73784,/images/books/b0book0259.jpg,/dp/B0BOOK0259,1,1
B0BOOK0260,Steve Jobs by Walter Isaacson,The definitive biography of Apples cofounder.,17.38,USD,Books,Simon & Schuster,4.7,46111,/images/books/b0book0260.jpg,/dp/B0BOOK0260,1,1
B0TOYS0001,Poolmaster Poolmaster Floating Hoops,Floating basketball game Ages 6-99.,23.93,USD,Toys & Games,Poolmaster,4.1,24486,/images/toys/b0toys0001.jpg,/dp/B0TOYS0001,1,1
