id,movie_id,theater_id,date,time,format,price,screen_number
ST3687,MOV074,TH010,2024-12-27,18:30,Dolby Cinema,25.99,4
ST3688,MOV074,TH010,2024-12-27,23:30,Dolby Cinema,25.99,8
ST3689,MOV021,TH010,2024-12-27,20:30,Standard,19.99,9
ST3690,MOV021,TH010,2024-12-27,17:30,Standard,17.49,3
ST3691,MOV021,TH010,2024-12-27,18:00,3D,21.99,12
ST3692,MOV021,TH010,2024-12-27,17:00,3D,19.99,4
ST3693,MOV015,TH010,2024-12-27,11:00,Standard,14.99,4
ST3694,MOV015,TH010,2024-12-27,14:30,Standard,17.49,1
ST3695,MOV015,TH010,2024-12-27,14:00,Dolby Cinema,23.99,9
ST3696,MOV002,TH010,2024-12-27,23:00,Standard,19.99,11
ST3697,MOV002,TH010,2024-12-27,15:00,Standard,17.49,5
ST3698,MOV002,TH010,2024-12-27,10:00,3D,17.99,10
ST3699,MOV002,TH010,2024-12-27,23:30,3D,21.99,1
ST3700,MOV064,TH010,2024-12-27,16:00,Standard,17.49,9
ST3701,MOV064,TH010,2024-12-27,18:00,Standard,19.99,11
ST3702,MOV031,TH010,2024-12-27,16:30,Dolby Cinema,23.99,11
ST3703,MOV031,TH010,2024-12-27,23:30,3D,21.99,2
ST3704,MOV031,TH010,2024-12-27,13:30,Dolby Cinema,23.99,10
ST3705,MOV033,TH010,2024-12-27,22:00,3D,21.99,7
ST3706,MOV033,TH010,2024-12-27,14:00,Dolby Cinema,23.99,4
ST3707,MOV049,TH001,2024-12-28,23:00,IMAX,26.99,12
ST3708,MOV049,TH001,2024-12-28,20:30,Standard,19.99,7
ST3709,MOV022,TH001,2024-12-28,16:30,Dolby Cinema,23.99,11
ST3710,MOV022,TH001,2024-12-28,20:30,Dolby Cinema,25.99,10
ST3711,MOV022,TH001,2024-12-28,14:30,IMAX,24.99,13
ST3712,MOV022,TH001,2024-12-28,09:30,IMAX,22.99,3
ST3713,MOV072,TH001,2024-12-28,10:30,Standard,14.99,8
ST3714,MOV072,TH001,2024-12-28,14:30,3D,19.99,14
ST3715,MOV072,TH001,2024-12-28,15:30,Dolby Cinema,23.99,15
ST3716,MOV072,TH001,2024-12-28,23:00,Dolby Cinema,25.99,15
ST3717,MOV063,TH001,2024-12-28,13:00,IMAX,24.99,13
ST3718,MOV063,TH001,2024-12-28,10:00,Dolby Cinema,21.99,1
ST3719,MOV042,TH001,2024-12-28,17:00,Dolby Cinema,23.99,12
ST3720,MOV042,TH001,2024-12-28,18:30,3D,21.99,3
ST3721,MOV042,TH001,2024-12-28,14:30,Standard,17.49,12
ST3722,MOV055,TH001,2024-12-28,20:00,Standard,19.99,4
ST3723,MOV055,TH001,2024-12-28,22:30,3D,21.99,3
ST3724,MOV016,TH001,2024-12-28,14:00,Standard,17.49,3
ST3725,MOV016,TH001,2024-12-28,15:00,IMAX,24.99,9
ST3726,MOV016,TH001,2024-12-28,14:30,3D,19.99,14
ST3727,MOV002,TH001,2024-12-28,17:30,3D,19.99,11
ST3728,MOV002,TH001,2024-12-28,23:30,Standard,19.99,1
ST3729,MOV074,TH001,2024-12-28,12:30,Dolby Cinema,23.99,4
ST3730,MOV074,TH001,2024-12-28,17:00,IMAX,24.99,12
ST3731,MOV071,TH001,2024-12-28,21:00,Standard,19.99,6
ST3732,MOV071,TH001,2024-12-28,14:30,IMAX,24.99,1
ST3733,MOV071,TH001,2024-12-28,10:00,IMAX,22.99,7
ST3734,MOV006,TH001,2024-12-28,11:30,IMAX,22.99,8
ST3735,MOV006,TH001,2024-12-28,18:30,IMAX,26.99,10
ST3736,MOV021,TH001,2024-12-28,10:00,IMAX,22.99,5
ST3737,MOV021,TH001,2024-12-28,17:00,IMAX,24.99,1
ST3738,MOV039,TH001,2024-12-28,16:00,Standard,17.49,6
ST3739,MOV039,TH001,2024-12-28,16:30,Standard,17.49,7
ST3740,MOV039,TH001,2024-12-28,09:30,3D,17.99,4
ST3741,MOV039,TH001,2024-12-28,23:00,Standard,19.99,3
ST3742,MOV037,TH001,2024-12-28,23:00,IMAX,26.99,2
ST3743,MOV037,TH001,2024-12-28,09:30,Dolby Cinema,21.99,9
ST3744,MOV079,TH001,2024-12-28,10:30,Dolby Cinema,21.99,15
ST3745,MOV079,TH001,2024-12-28,14:30,Standard,17.49,14
ST3746,MOV079,TH001,2024-12-28,16:00,IMAX,24.99,5
ST3747,MOV030,TH001,2024-12-28,16:30,Standard,17.49,5
ST3748,MOV030,TH001,2024-12-28,21:00,IMAX,26.99,4
ST3749,MOV052,TH001,2024-12-28,20:00,3D,21.99,1
ST3750,MOV052,TH001,2024-12-28,10:00,IMAX,22.99,2
ST3751,MOV049,TH002,2024-12-28,14:30,Dolby Cinema,23.99,11
ST3752,MOV049,TH002,2024-12-28,19:00,Standard,19.99,5
ST3753,MOV049,TH002,2024-12-28,20:00,Dolby Cinema,25.99,3
ST3754,MOV048,TH002,2024-12-28,10:30,Dolby Cinema,21.99,2
ST3755,MOV048,TH002,2024-12-28,14:30,Dolby Cinema,23.99,11
ST3756,MOV048,TH002,2024-12-28,19:00,3D,21.99,4
ST3757,MOV048,TH002,2024-12-28,20:30,Dolby Cinema,25.99,7
ST3758,MOV072,TH002,2024-12-28,10:00,Dolby Cinema,21.99,10
ST3759,MOV072,TH002,2024-12-28,17:30,Standard,17.49,13
ST3760,MOV072,TH002,2024-12-28,18:00,IMAX,26.99,3
ST3761,MOV050,TH002,2024-12-28,19:00,3D,21.99,8
ST3762,MOV050,TH002,2024-12-28,12:30,IMAX,24.99,8
ST3763,MOV075,TH002,2024-12-28,17:00,IMAX,24.99,3
ST3764,MOV075,TH002,2024-12-28,12:00,3D,19.99,5
ST3765,MOV036,TH002,2024-12-28,19:00,Dolby Cinema,25.99,6
ST3766,MOV036,TH002,2024-12-28,11:30,Dolby Cinema,21.99,8
ST3767,MOV036,TH002,2024-12-28,13:30,IMAX,24.99,1
ST3768,MOV016,TH002,2024-12-28,21:30,Standard,19.99,5
ST3769,MOV016,TH002,2024-12-28,22:00,IMAX,26.99,13
ST3770,MOV057,TH002,2024-12-28,20:30,3D,21.99,9
ST3771,MOV057,TH002,2024-12-28,11:00,Standard,14.99,13
ST3772,MOV006,TH002,2024-12-28,10:30,3D,17.99,9
ST3773,MOV006,TH002,2024-12-28,10:00,3D,17.99,12
ST3774,MOV006,TH002,2024-12-28,13:30,3D,19.99,3
ST3775,MOV039,TH002,2024-12-28,11:30,3D,17.99,2
ST3776,MOV039,TH002,2024-12-28,19:30,Dolby Cinema,25.99,7
ST3777,MOV039,TH002,2024-12-28,14:00,3D,19.99,1
ST3778,MOV076,TH002,2024-12-28,19:00,IMAX,26.99,11
ST3779,MOV076,TH002,2024-12-28,12:30,3D,19.99,11
ST3780,MOV076,TH002,2024-12-28,14:30,Standard,17.49,6
ST3781,MOV076,TH002,2024-12-28,22:30,Dolby Cinema,25.99,2
ST3782,MOV059,TH003,2024-12-28,09:00,3D,17.99,1
ST3783,MOV059,TH003,2024-12-28,13:30,Standard,17.49,6
ST3784,MOV059,TH003,2024-12-28,17:00,3D,19.99,3
ST3785,MOV057,TH003,2024-12-28,19:00,Standard,19.99,7
ST3786,MOV057,TH003,2024-12-28,18:00,3D,21.99,1
ST3787,MOV057,TH003,2024-12-28,22:30,Standard,19.99,2
ST3788,MOV057,TH003,2024-12-28,23:00,Standard,19.99,6
ST3789,MOV063,TH003,2024-12-28,20:00,Standard,19.99,2
ST3790,MOV063,TH003,2024-12-28,09:00,3D,17.99,1
ST3791,MOV063,TH003,2024-12-28,10:00,Standard,14.99,4
ST3792,MOV055,TH003,2024-12-28,22:30,3D,21.99,6
ST3793,MOV055,TH003,2024-12-28,18:00,Standard,19.99,1
ST3794,MOV055,TH003,2024-12-28,09:30,3D,17.99,3
ST3795,MOV055,TH003,2024-12-28,23:30,Standard,19.99,5
ST3796,MOV004,TH003,2024-12-28,09:30,3D,17.99,4
ST3797,MOV004,TH003,2024-12-28,09:00,Dolby Cinema,21.99,5
ST3798,MOV004,TH003,2024-12-28,22:30,Standard,19.99,4
ST3799,MOV020,TH003,2024-12-28,14:30,Standard,17.49,3
ST3800,MOV020,TH003,2024-12-28,17:00,3D,19.99,3
ST3801,MOV020,TH003,2024-12-28,16:30,Dolby Cinema,23.99,1
ST3802,MOV020,TH003,2024-12-28,22:30,Dolby Cinema,25.99,2
ST3803,MOV003,TH003,2024-12-28,17:30,Standard,17.49,6
ST3804,MOV003,TH003,2024-12-28,18:00,3D,21.99,7
ST3805,MOV051,TH003,2024-12-28,09:30,Dolby Cinema,21.99,6
ST3806,MOV051,TH003,2024-12-28,18:30,Dolby Cinema,25.99,6
ST3807,MOV051,TH003,2024-12-28,11:00,3D,17.99,6
ST3808,MOV016,TH003,2024-12-28,14:00,3D,19.99,4
ST3809,MOV016,TH003,2024-12-28,20:30,Dolby Cinema,25.99,6
ST3810,MOV016,TH003,2024-12-28,10:00,Dolby Cinema,21.99,5
ST3811,MOV015,TH003,2024-12-28,14:30,3D,19.99,2
ST3812,MOV015,TH003,2024-12-28,09:30,Standard,14.99,3
ST3813,MOV009,TH003,2024-12-28,21:00,Standard,19.99,3
ST3814,MOV009,TH003,2024-12-28,14:00,3D,19.99,3
ST3815,MOV009,TH003,2024-12-28,13:30,3D,19.99,5
ST3816,MOV009,TH003,2024-12-28,15:30,Standard,17.49,3
ST3817,MOV028,TH003,2024-12-28,17:00,Dolby Cinema,23.99,1
ST3818,MOV028,TH003,2024-12-28,15:00,3D,19.99,3
ST3819,MOV064,TH003,2024-12-28,10:00,Standard,14.99,1
ST3820,MOV064,TH003,2024-12-28,17:00,Standard,17.49,1
ST3821,MOV007,TH003,2024-12-28,12:00,Dolby Cinema,23.99,1
ST3822,MOV007,TH003,2024-12-28,22:30,Standard,19.99,1
ST3823,MOV007,TH003,2024-12-28,17:30,Dolby Cinema,23.99,1
ST3824,MOV048,TH004,2024-12-28,22:00,3D,21.99,7
ST3825,MOV048,TH004,2024-12-28,23:00,Dolby Cinema,25.99,3
ST3826,MOV048,TH004,2024-12-28,09:30,3D,17.99,13
ST3827,MOV048,TH004,2024-12-28,12:30,3D,19.99,4
ST3828,MOV040,TH004,2024-12-28,10:30,Dolby Cinema,21.99,13
ST3829,MOV040,TH004,2024-12-28,18:30,Dolby Cinema,25.99,3
ST3830,MOV040,TH004,2024-12-28,18:00,Dolby Cinema,25.99,14
ST3831,MOV040,TH004,2024-12-28,10:00,3D,17.99,6
ST3832,MOV016,TH004,2024-12-28,09:30,Standard,14.99,1
ST3833,MOV016,TH004,2024-12-28,16:30,Standard,17.49,8
ST3834,MOV016,TH004,2024-12-28,13:30,Standard,17.49,8
ST3835,MOV016,TH004,2024-12-28,10:00,3D,17.99,9
ST3836,MOV022,TH004,2024-12-28,10:00,3D,17.99,3
ST3837,MOV022,TH004,2024-12-28,09:00,IMAX,22.99,11
ST3838,MOV022,TH004,2024-12-28,10:30,3D,17.99,13
ST3839,MOV022,TH004,2024-12-28,14:00,3D,19.99,7
ST3840,MOV023,TH004,2024-12-28,19:00,IMAX,26.99,3
ST3841,MOV023,TH004,2024-12-28,14:30,Dolby Cinema,23.99,5
ST3842,MOV017,TH004,2024-12-28,16:30,Dolby Cinema,23.99,5
ST3843,MOV017,TH004,2024-12-28,20:00,3D,21.99,4
ST3844,MOV017,TH004,2024-12-28,17:00,Dolby Cinema,23.99,8
ST3845,MOV039,TH004,2024-12-28,17:00,IMAX,24.99,13
ST3846,MOV039,TH004,2024-12-28,22:30,3D,21.99,13
ST3847,MOV039,TH004,2024-12-28,11:30,Dolby Cinema,21.99,8
ST3848,MOV008,TH004,2024-12-28,11:30,3D,17.99,3
ST3849,MOV008,TH004,2024-12-28,15:30,IMAX,24.99,2
ST3850,MOV008,TH004,2024-12-28,22:30,Dolby Cinema,25.99,12
ST3851,MOV077,TH004,2024-12-28,17:00,3D,19.99,9
ST3852,MOV077,TH004,2024-12-28,14:30,IMAX,24.99,9
ST3853,MOV077,TH004,2024-12-28,20:30,Standard,19.99,3
ST3854,MOV044,TH004,2024-12-28,16:00,IMAX,24.99,9
ST3855,MOV044,TH004,2024-12-28,13:30,Dolby Cinema,23.99,14
ST3856,MOV044,TH004,2024-12-28,11:00,Standard,14.99,3
ST3857,MOV044,TH004,2024-12-28,18:30,IMAX,26.99,1
ST3858,MOV015,TH004,2024-12-28,09:00,3D,17.99,11
ST3859,MOV015,TH004,2024-12-28,10:00,3D,17.99,9
ST3860,MOV065,TH004,2024-12-28,14:30,Dolby Cinema,23.99,11
ST3861,MOV065,TH004,2024-12-28,20:30,Standard,19.99,14
ST3862,MOV065,TH004,2024-12-28,17:00,Standard,17.49,11
ST3863,MOV065,TH004,2024-12-28,11:30,3D,17.99,10
ST3864,MOV019,TH004,2024-12-28,22:30,Dolby Cinema,25.99,9
ST3865,MOV019,TH004,2024-12-28,12:00,IMAX,24.99,1
ST3866,MOV019,TH004,2024-12-28,20:30,Standard,19.99,4
ST3867,MOV058,TH004,2024-12-28,16:00,Dolby Cinema,23.99,13
ST3868,MOV058,TH004,2024-12-28,19:30,3D,21.99,2
ST3869,MOV058,TH004,2024-12-28,20:30,3D,21.99,8
ST3870,MOV058,TH004,2024-12-28,17:00,3D,19.99,5
ST3871,MOV053,TH004,2024-12-28,19:30,Standard,19.99,7
ST3872,MOV053,TH004,2024-12-28,09:00,Standard,14.99,12
ST3873,MOV053,TH004,2024-12-28,22:30,IMAX,26.99,9
ST3874,MOV053,TH004,2024-12-28,13:00,Standard,17.49,8
ST3875,MOV051,TH004,2024-12-28,16:30,Dolby Cinema,23.99,7
ST3876,MOV051,TH004,2024-12-28,17:30,3D,19.99,4
ST3877,MOV051,TH004,2024-12-28,15:30,IMAX,24.99,7
ST3878,MOV076,TH005,2024-12-28,18:30,3D,21.99,11
ST3879,MOV076,TH005,2024-12-28,10:00,3D,17.99,1
ST3880,MOV076,TH005,2024-12-28,09:00,Dolby Cinema,21.99,1
ST3881,MOV076,TH005,2024-12-28,09:30,Standard,14.99,17
ST3882,MOV064,TH005,2024-12-28,10:30,Standard,14.99,7
ST3883,MOV064,TH005,2024-12-28,14:30,Dolby Cinema,23.99,8
ST3884,MOV064,TH005,2024-12-28,18:30,Dolby Cinema,25.99,7
ST3885,MOV035,TH005,2024-12-28,23:30,Standard,19.99,17
ST3886,MOV035,TH005,2024-12-28,17:30,Dolby Cinema,23.99,4
ST3887,MOV035,TH005,2024-12-28,11:00,IMAX,22.99,15
ST3888,MOV035,TH005,2024-12-28,13:00,Standard,17.49,1
ST3889,MOV059,TH005,2024-12-28,13:00,Dolby Cinema,23.99,8
ST3890,MOV059,TH005,2024-12-28,20:00,3D,21.99,3
ST3891,MOV071,TH005,2024-12-28,12:30,Standard,17.49,4
ST3892,MOV071,TH005,2024-12-28,12:00,Dolby Cinema,23.99,13
ST3893,MOV071,TH005,2024-12-28,21:30,Dolby Cinema,25.99,18
ST3894,MOV024,TH005,2024-12-28,18:30,Dolby Cinema,25.99,5
ST3895,MOV024,TH005,2024-12-28,10:00,Standard,14.99,16
ST3896,MOV024,TH005,2024-12-28,23:00,Standard,19.99,4
ST3897,MOV024,TH005,2024-12-28,10:30,3D,17.99,5
ST3898,MOV069,TH005,2024-12-28,13:00,Dolby Cinema,23.99,3
ST3899,MOV069,TH005,2024-12-28,14:00,Dolby Cinema,23.99,14
ST3900,MOV069,TH005,2024-12-28,22:00,Standard,19.99,2
ST3901,MOV078,TH005,2024-12-28,11:00,Standard,14.99,9
ST3902,MOV078,TH005,2024-12-28,22:30,IMAX,26.99,3
ST3903,MOV028,TH005,2024-12-28,18:00,Dolby Cinema,25.99,14
ST3904,MOV028,TH005,2024-12-28,09:30,Standard,14.99,1
ST3905,MOV028,TH005,2024-12-28,12:30,Standard,17.49,11
ST3906,MOV077,TH005,2024-12-28,17:00,3D,19.99,6
ST3907,MOV077,TH005,2024-12-28,12:30,Standard,17.49,4
ST3908,MOV077,TH005,2024-12-28,09:30,Dolby Cinema,21.99,19
ST3909,MOV034,TH005,2024-12-28,23:30,Standard,19.99,11
ST3910,MOV034,TH005,2024-12-28,16:30,IMAX,24.99,7
ST3911,MOV004,TH005,2024-12-28,21:00,IMAX,26.99,11
ST3912,MOV004,TH005,2024-12-28,14:00,Standard,17.49,6
ST3913,MOV055,TH005,2024-12-28,09:00,IMAX,22.99,4
ST3914,MOV055,TH005,2024-12-28,20:30,Dolby Cinema,25.99,12
ST3915,MOV018,TH005,2024-12-28,19:30,IMAX,26.99,6
ST3916,MOV018,TH005,2024-12-28,15:30,Standard,17.49,9
ST3917,MOV072,TH005,2024-12-28,13:00,3D,19.99,8
ST3918,MOV072,TH005,2024-12-28,15:30,Dolby Cinema,23.99,7
ST3919,MOV072,TH005,2024-12-28,22:00,3D,21.99,13
ST3920,MOV053,TH005,2024-12-28,14:30,Standard,17.49,18
ST3921,MOV053,TH005,2024-12-28,13:30,Dolby Cinema,23.99,3
ST3922,MOV053,TH005,2024-12-28,21:00,Dolby Cinema,25.99,14
ST3923,MOV053,TH005,2024-12-28,15:00,3D,19.99,18
ST3924,MOV003,TH005,2024-12-28,15:30,Standard,17.49,7
ST3925,MOV003,TH005,2024-12-28,18:30,Dolby Cinema,25.99,2
ST3926,MOV002,TH005,2024-12-28,15:00,Standard,17.49,17
ST3927,MOV002,TH005,2024-12-28,20:00,Standard,19.99,13
ST3928,MOV002,TH005,2024-12-28,13:30,3D,19.99,2
ST3929,MOV002,TH005,2024-12-28,22:00,Dolby Cinema,25.99,13
ST3930,MOV049,TH006,2024-12-28,14:30,Dolby Cinema,23.99,14
ST3931,MOV049,TH006,2024-12-28,20:30,3D,21.99,17
ST3932,MOV049,TH006,2024-12-28,11:30,Dolby Cinema,21.99,15
ST3933,MOV043,TH006,2024-12-28,18:30,Standard,19.99,15
ST3934,MOV043,TH006,2024-12-28,23:00,Standard,19.99,16
ST3935,MOV043,TH006,2024-12-28,21:00,Dolby Cinema,25.99,18
ST3936,MOV043,TH006,2024-12-28,13:30,IMAX,24.99,16
ST3937,MOV051,TH006,2024-12-28,20:00,IMAX,26.99,5
ST3938,MOV051,TH006,2024-12-28,12:30,Standard,17.49,3
ST3939,MOV051,TH006,2024-12-28,19:30,3D,21.99,12
ST3940,MOV051,TH006,2024-12-28,16:00,IMAX,24.99,8
ST3941,MOV035,TH006,2024-12-28,13:00,3D,19.99,14
ST3942,MOV035,TH006,2024-12-28,18:30,IMAX,26.99,5
ST3943,MOV035,TH006,2024-12-28,13:30,IMAX,24.99,18
ST3944,MOV035,TH006,2024-12-28,19:30,IMAX,26.99,9
ST3945,MOV068,TH006,2024-12-28,14:30,IMAX,24.99,16
ST3946,MOV068,TH006,2024-12-28,21:30,IMAX,26.99,9
ST3947,MOV079,TH006,2024-12-28,19:00,Dolby Cinema,25.99,11
ST3948,MOV079,TH006,2024-12-28,22:30,3D,21.99,12
ST3949,MOV079,TH006,2024-12-28,20:30,Standard,19.99,9
ST3950,MOV079,TH006,2024-12-28,23:00,Standard,19.99,15
ST3951,MOV028,TH006,2024-12-28,16:00,Standard,17.49,14
ST3952,MOV028,TH006,2024-12-28,16:30,IMAX,24.99,9
ST3953,MOV028,TH006,2024-12-28,17:30,Dolby Cinema,23.99,6
ST3954,MOV040,TH006,2024-12-28,16:30,IMAX,24.99,1
ST3955,MOV040,TH006,2024-12-28,10:30,Standard,14.99,16
ST3956,MOV032,TH006,2024-12-28,17:00,Dolby Cinema,23.99,14
ST3957,MOV032,TH006,2024-12-28,19:30,IMAX,26.99,5
ST3958,MOV032,TH006,2024-12-28,17:30,3D,19.99,1
ST3959,MOV032,TH006,2024-12-28,10:30,3D,17.99,14
ST3960,MOV019,TH006,2024-12-28,10:30,3D,17.99,2
ST3961,MOV019,TH006,2024-12-28,19:30,Standard,19.99,7
ST3962,MOV071,TH006,2024-12-28,23:00,Dolby Cinema,25.99,18
ST3963,MOV071,TH006,2024-12-28,16:00,IMAX,24.99,11
ST3964,MOV071,TH006,2024-12-28,23:30,3D,21.99,15
ST3965,MOV063,TH006,2024-12-28,19:00,Dolby Cinema,25.99,17
ST3966,MOV063,TH006,2024-12-28,20:00,Dolby Cinema,25.99,17
ST3967,MOV048,TH006,2024-12-28,14:30,IMAX,24.99,9
ST3968,MOV048,TH006,2024-12-28,15:00,Dolby Cinema,23.99,3
ST3969,MOV048,TH006,2024-12-28,12:30,IMAX,24.99,2
ST3970,MOV048,TH006,2024-12-28,19:30,IMAX,26.99,14
ST3971,MOV033,TH006,2024-12-28,11:00,IMAX,22.99,5
ST3972,MOV033,TH006,2024-12-28,13:00,Dolby Cinema,23.99,3
ST3973,MOV033,TH006,2024-12-28,17:30,Dolby Cinema,23.99,3
ST3974,MOV033,TH006,2024-12-28,09:00,Standard,14.99,14
ST3975,MOV004,TH006,2024-12-28,23:30,Dolby Cinema,25.99,9
ST3976,MOV004,TH006,2024-12-28,21:00,3D,21.99,7
ST3977,MOV004,TH006,2024-12-28,11:00,3D,17.99,6
ST3978,MOV004,TH006,2024-12-28,20:00,Standard,19.99,18
ST3979,MOV047,TH006,2024-12-28,10:30,Dolby Cinema,21.99,9
ST3980,MOV047,TH006,2024-12-28,12:30,3D,19.99,18
ST3981,MOV047,TH006,2024-12-28,09:00,Dolby Cinema,21.99,3
ST3982,MOV038,TH006,2024-12-28,10:30,3D,17.99,9
ST3983,MOV038,TH006,2024-12-28,15:00,Standard,17.49,12
ST3984,MOV038,TH006,2024-12-28,12:30,Dolby Cinema,23.99,1
ST3985,MOV038,TH006,2024-12-28,19:00,3D,21.99,14
ST3986,MOV025,TH006,2024-12-28,16:00,3D,19.99,1
ST3987,MOV025,TH006,2024-12-28,21:00,3D,21.99,14
ST3988,MOV025,TH006,2024-12-28,19:00,Standard,19.99,4
ST3989,MOV025,TH006,2024-12-28,17:00,Standard,17.49,2
ST3990,MOV073,TH007,2024-12-28,11:30,Standard,14.99,1
ST3991,MOV073,TH007,2024-12-28,21:00,IMAX,26.99,7
ST3992,MOV073,TH007,2024-12-28,20:30,IMAX,26.99,7
ST3993,MOV078,TH007,2024-12-28,19:00,Standard,19.99,17
ST3994,MOV078,TH007,2024-12-28,22:30,Standard,19.99,10
ST3995,MOV078,TH007,2024-12-28,12:30,Dolby Cinema,23.99,8
ST3996,MOV044,TH007,2024-12-28,16:00,Dolby Cinema,23.99,11
ST3997,MOV044,TH007,2024-12-28,15:00,Standard,17.49,14
ST3998,MOV080,TH007,2024-12-28,20:30,IMAX,26.99,1
ST3999,MOV080,TH007,2024-12-28,09:30,IMAX,22.99,9
ST4000,MOV080,TH007,2024-12-28,14:30,IMAX,24.99,13
ST4001,MOV080,TH007,2024-12-28,16:30,Dolby Cinema,23.99,10
ST4002,MOV069,TH007,2024-12-28,11:00,IMAX,22.99,15
ST4003,MOV069,TH007,2024-12-28,10:30,IMAX,22.99,18
ST4004,MOV069,TH007,2024-12-28,20:00,Dolby Cinema,25.99,8
ST4005,MOV027,TH007,2024-12-28,20:00,Standard,19.99,12
ST4006,MOV027,TH007,2024-12-28,18:30,Standard,19.99,6
ST4007,MOV020,TH007,2024-12-28,13:00,Dolby Cinema,23.99,9
ST4008,MOV020,TH007,2024-12-28,09:00,Dolby Cinema,21.99,15
ST4009,MOV042,TH007,2024-12-28,14:30,3D,19.99,16
ST4010,MOV042,TH007,2024-12-28,23:00,IMAX,26.99,5
ST4011,MOV042,TH007,2024-12-28,20:30,IMAX,26.99,9
ST4012,MOV042,TH007,2024-12-28,13:30,Dolby Cinema,23.99,8
ST4013,MOV045,TH007,2024-12-28,09:30,Standard,14.99,4
ST4014,MOV045,TH007,2024-12-28,16:00,IMAX,24.99,2
ST4015,MOV045,TH007,2024-12-28,13:30,Standard,17.49,3
ST4016,MOV004,TH007,2024-12-28,12:30,Dolby Cinema,23.99,15
ST4017,MOV004,TH007,2024-12-28,14:30,3D,19.99,10
ST4018,MOV004,TH007,2024-12-28,12:00,Dolby Cinema,23.99,15
ST4019,MOV004,TH007,2024-12-28,23:30,3D,21.99,13
ST4020,MOV063,TH007,2024-12-28,23:30,3D,21.99,11
ST4021,MOV063,TH007,2024-12-28,16:00,3D,19.99,5
ST4022,MOV076,TH007,2024-12-28,23:00,3D,21.99,9
ST4023,MOV076,TH007,2024-12-28,16:00,Dolby Cinema,23.99,13
ST4024,MOV033,TH007,2024-12-28,09:30,IMAX,22.99,2
ST4025,MOV033,TH007,2024-12-28,12:30,Dolby Cinema,23.99,16
ST4026,MOV007,TH007,2024-12-28,11:30,Dolby Cinema,21.99,10
ST4027,MOV007,TH007,2024-12-28,16:30,Standard,17.49,10
ST4028,MOV031,TH007,2024-12-28,13:00,IMAX,24.99,18
ST4029,MOV031,TH007,2024-12-28,23:30,IMAX,26.99,14
ST4030,MOV025,TH008,2024-12-28,17:00,Standard,17.49,7
ST4031,MOV025,TH008,2024-12-28,13:00,Standard,17.49,11
ST4032,MOV025,TH008,2024-12-28,09:30,Dolby Cinema,21.99,23
ST4033,MOV025,TH008,2024-12-28,15:30,Standard,17.49,1
ST4034,MOV065,TH008,2024-12-28,17:00,IMAX,24.99,28
ST4035,MOV065,TH008,2024-12-28,17:30,Dolby Cinema,23.99,14
ST4036,MOV054,TH008,2024-12-28,13:30,Standard,17.49,21
ST4037,MOV054,TH008,2024-12-28,23:30,Standard,19.99,5
ST4038,MOV054,TH008,2024-12-28,17:30,IMAX,24.99,14
ST4039,MOV054,TH008,2024-12-28,14:00,3D,19.99,19
ST4040,MOV064,TH008,2024-12-28,19:00,IMAX,26.99,11
ST4041,MOV064,TH008,2024-12-28,14:00,3D,19.99,6
ST4042,MOV076,TH008,2024-12-28,19:30,IMAX,26.99,22
ST4043,MOV076,TH008,2024-12-28,09:00,Standard,14.99,23
ST4044,MOV076,TH008,2024-12-28,18:30,3D,21.99,17
ST4045,MOV076,TH008,2024-12-28,20:00,Standard,19.99,6
ST4046,MOV043,TH008,2024-12-28,17:30,3D,19.99,18
ST4047,MOV043,TH008,2024-12-28,22:00,Standard,19.99,29
ST4048,MOV043,TH008,2024-12-28,18:00,Standard,19.99,1
ST4049,MOV051,TH008,2024-12-28,17:00,IMAX,24.99,30
ST4050,MOV051,TH008,2024-12-28,19:00,IMAX,26.99,24
ST4051,MOV051,TH008,2024-12-28,12:00,3D,19.99,4
ST4052,MOV079,TH008,2024-12-28,22:30,IMAX,26.99,13
ST4053,MOV079,TH008,2024-12-28,16:00,IMAX,24.99,21
ST4054,MOV079,TH008,2024-12-28,10:00,IMAX,22.99,2
ST4055,MOV079,TH008,2024-12-28,14:30,Standard,17.49,4
ST4056,MOV040,TH008,2024-12-28,22:00,3D,21.99,19
ST4057,MOV040,TH008,2024-12-28,21:30,IMAX,26.99,3
ST4058,MOV071,TH008,2024-12-28,14:00,3D,19.99,2
ST4059,MOV071,TH008,2024-12-28,10:30,3D,17.99,12
ST4060,MOV071,TH008,2024-12-28,18:30,IMAX,26.99,5
ST4061,MOV067,TH008,2024-12-28,22:30,IMAX,26.99,28
ST4062,MOV067,TH008,2024-12-28,13:30,IMAX,24.99,8
ST4063,MOV067,TH008,2024-12-28,19:30,IMAX,26.99,29
ST4064,MOV062,TH008,2024-12-28,17:00,IMAX,24.99,25
ST4065,MOV062,TH008,2024-12-28,20:00,IMAX,26.99,25
ST4066,MOV034,TH008,2024-12-28,11:30,IMAX,22.99,6
ST4067,MOV034,TH008,2024-12-28,13:00,Dolby Cinema,23.99,14
ST4068,MOV034,TH008,2024-12-28,13:30,IMAX,24.99,8
ST4069,MOV034,TH008,2024-12-28,16:30,Standard,17.49,24
ST4070,MOV030,TH009,2024-12-28,12:00,3D,19.99,6
ST4071,MOV030,TH009,2024-12-28,10:00,3D,17.99,2
