id,product_id,name,price,sku,inventory_count,attributes
var_275_3lb,prod_275,Daily Delight Organic Whole Chicken - 3 lb,7.61,WHO-275-3 L,33,"{""size"": ""3 lb""}"
var_276_1lb,prod_276,Fresh Farms Whole Chicken - 1 lb,2.18,WHO-276-1 L,77,"{""size"": ""1 lb""}"
var_276_3lb,prod_276,Fresh Farms Whole Chicken - 3 lb,5.89,WHO-276-3 L,69,"{""size"": ""3 lb""}"
var_277_1lb,prod_277,Green Valley Chicken Drumsticks - 1 lb,3.49,CHI-277-1 L,30,"{""size"": ""1 lb""}"
var_277_3lb,prod_277,Green Valley Chicken Drumsticks - 3 lb,9.42,CHI-277-3 L,24,"{""size"": ""3 lb""}"
var_278_1lb,prod_278,Golden Harvest Chicken Drumsticks - 1 lb,3.9,CHI-278-1 L,19,"{""size"": ""1 lb""}"
var_278_3lb,prod_278,Golden Harvest Chicken Drumsticks - 3 lb,10.53,CHI-278-3 L,53,"{""size"": ""3 lb""}"
var_279_1lb,prod_279,Mountain Fresh Organic Shrimp - 1 lb,19.12,SHR-279-1 L,35,"{""size"": ""1 lb""}"
var_279_3lb,prod_279,Mountain Fresh Organic Shrimp - 3 lb,51.62,SHR-279-3 L,64,"{""size"": ""3 lb""}"
var_280_1lb,prod_280,Home Style Shrimp - 1 lb,11.08,SHR-280-1 L,13,"{""size"": ""1 lb""}"
var_280_3lb,prod_280,Home Style Shrimp - 3 lb,29.92,SHR-280-3 L,74,"{""size"": ""3 lb""}"
var_281_1lb,prod_281,Daily Delight Tilapia - 1 lb,9.41,TIL-281-1 L,55,"{""size"": ""1 lb""}"
var_281_3lb,prod_281,Daily Delight Tilapia - 3 lb,25.41,TIL-281-3 L,58,"{""size"": ""3 lb""}"
var_282_1lb,prod_282,Fresh Farms Tilapia - 1 lb,8.7,TIL-282-1 L,47,"{""size"": ""1 lb""}"
var_282_3lb,prod_282,Fresh Farms Tilapia - 3 lb,23.49,TIL-282-3 L,31,"{""size"": ""3 lb""}"
var_283_1lb,prod_283,Local Pride Cod - 1 lb,13.03,COD-283-1 L,42,"{""size"": ""1 lb""}"
var_283_3lb,prod_283,Local Pride Cod - 3 lb,35.18,COD-283-3 L,36,"{""size"": ""3 lb""}"
var_284_1lb,prod_284,Green Valley Cod - 1 lb,10.79,COD-284-1 L,31,"{""size"": ""1 lb""}"
var_284_3lb,prod_284,Green Valley Cod - 3 lb,29.13,COD-284-3 L,18,"{""size"": ""3 lb""}"
var_285_1lb,prod_285,Pure & Simple Organic Cod - 1 lb,18.12,COD-285-1 L,65,"{""size"": ""1 lb""}"
var_285_3lb,prod_285,Pure & Simple Organic Cod - 3 lb,48.92,COD-285-3 L,22,"{""size"": ""3 lb""}"
var_286_1lb,prod_286,Pure & Simple Tuna Steak - 1 lb,19.68,TUN-286-1 L,35,"{""size"": ""1 lb""}"
var_286_3lb,prod_286,Pure & Simple Tuna Steak - 3 lb,53.14,TUN-286-3 L,62,"{""size"": ""3 lb""}"
var_287_1lb,prod_287,Daily Delight Tuna Steak - 1 lb,17.93,TUN-287-1 L,68,"{""size"": ""1 lb""}"
var_287_3lb,prod_287,Daily Delight Tuna Steak - 3 lb,48.41,TUN-287-3 L,13,"{""size"": ""3 lb""}"
var_288_1lb,prod_288,Country Best Tuna Steak - 1 lb,16.29,TUN-288-1 L,35,"{""size"": ""1 lb""}"
var_288_3lb,prod_288,Country Best Tuna Steak - 3 lb,43.98,TUN-288-3 L,10,"{""size"": ""3 lb""}"
var_289_1lb,prod_289,Sunrise Farms Tuna Steak - 1 lb,17.25,TUN-289-1 L,56,"{""size"": ""1 lb""}"
var_289_3lb,prod_289,Sunrise Farms Tuna Steak - 3 lb,46.58,TUN-289-3 L,12,"{""size"": ""3 lb""}"
var_290_1lb,prod_290,Premium Select Crab Legs - 1 lb,27.37,CRA-290-1 L,13,"{""size"": ""1 lb""}"
var_290_3lb,prod_290,Premium Select Crab Legs - 3 lb,73.9,CRA-290-3 L,71,"{""size"": ""3 lb""}"
var_291_1lb,prod_291,Sunrise Farms Organic Crab Legs - 1 lb,35.69,CRA-291-1 L,71,"{""size"": ""1 lb""}"
var_291_3lb,prod_291,Sunrise Farms Organic Crab Legs - 3 lb,96.36,CRA-291-3 L,72,"{""size"": ""3 lb""}"
var_292_1lb,prod_292,Heritage Foods Organic Crab Legs - 1 lb,31.5,CRA-292-1 L,80,"{""size"": ""1 lb""}"
var_292_3lb,prod_292,Heritage Foods Organic Crab Legs - 3 lb,85.05,CRA-292-3 L,34,"{""size"": ""3 lb""}"
var_293_single,prod_293,Heritage Foods Lobster Tail - single,26.23,LOB-293-SIN,32,"{""size"": ""single""}"
var_293_3pack,prod_293,Heritage Foods Lobster Tail - 3 pack,65.58,LOB-293-3 P,60,"{""size"": ""3 pack""}"
var_294_single,prod_294,Local Pride Lobster Tail - single,27.26,LOB-294-SIN,13,"{""size"": ""single""}"
var_294_3pack,prod_294,Local Pride Lobster Tail - 3 pack,68.15,LOB-294-3 P,74,"{""size"": ""3 pack""}"
var_295_1lb,prod_295,Quality First Scallops - 1 lb,20.65,SCA-295-1 L,71,"{""size"": ""1 lb""}"
var_295_3lb,prod_295,Quality First Scallops - 3 lb,55.76,SCA-295-3 L,64,"{""size"": ""3 lb""}"
var_296_1lb,prod_296,Country Best Scallops - 1 lb,19.31,SCA-296-1 L,59,"{""size"": ""1 lb""}"
var_296_3lb,prod_296,Country Best Scallops - 3 lb,52.14,SCA-296-3 L,18,"{""size"": ""3 lb""}"
var_297_1lb,prod_297,Organic Choice Mussels - 1 lb,9.08,MUS-297-1 L,36,"{""size"": ""1 lb""}"
var_297_3lb,prod_297,Organic Choice Mussels - 3 lb,24.52,MUS-297-3 L,63,"{""size"": ""3 lb""}"
var_298_1lb,prod_298,Pure & Simple Mussels - 1 lb,8.89,MUS-298-1 L,30,"{""size"": ""1 lb""}"
var_298_3lb,prod_298,Pure & Simple Mussels - 3 lb,24.0,MUS-298-3 L,68,"{""size"": ""3 lb""}"
var_299_1lb,prod_299,Fresh Farms Organic Clams - 1 lb,12.79,CLA-299-1 L,45,"{""size"": ""1 lb""}"
var_299_3lb,prod_299,Fresh Farms Organic Clams - 3 lb,34.53,CLA-299-3 L,76,"{""size"": ""3 lb""}"
var_300_1lb,prod_300,Heritage Foods Clams - 1 lb,10.96,CLA-300-1 L,68,"{""size"": ""1 lb""}"
var_300_3lb,prod_300,Heritage Foods Clams - 3 lb,29.59,CLA-300-3 L,12,"{""size"": ""3 lb""}"
var_301_1lb,prod_301,Mountain Fresh Clams - 1 lb,10.01,CLA-301-1 L,75,"{""size"": ""1 lb""}"
var_301_3lb,prod_301,Mountain Fresh Clams - 3 lb,27.03,CLA-301-3 L,22,"{""size"": ""3 lb""}"
var_302_1lb,prod_302,Nature's Best Organic Clams - 1 lb,16.39,CLA-302-1 L,12,"{""size"": ""1 lb""}"
var_302_3lb,prod_302,Nature's Best Organic Clams - 3 lb,44.25,CLA-302-3 L,69,"{""size"": ""3 lb""}"
var_303_1lb,prod_303,Meadow Gold Italian Sausage - 1 lb,5.64,ITA-303-1 L,50,"{""size"": ""1 lb""}"
var_303_3lb,prod_303,Meadow Gold Italian Sausage - 3 lb,15.23,ITA-303-3 L,68,"{""size"": ""3 lb""}"
var_304_1lb,prod_304,Home Style Italian Sausage - 1 lb,6.36,ITA-304-1 L,30,"{""size"": ""1 lb""}"
var_304_3lb,prod_304,Home Style Italian Sausage - 3 lb,17.17,ITA-304-3 L,71,"{""size"": ""3 lb""}"
var_305_1lb,prod_305,Golden Harvest Italian Sausage - 1 lb,5.61,ITA-305-1 L,70,"{""size"": ""1 lb""}"
var_305_3lb,prod_305,Golden Harvest Italian Sausage - 3 lb,15.15,ITA-305-3 L,51,"{""size"": ""3 lb""}"
var_306_1lb,prod_306,Simply Good Bratwurst - 1 lb,6.87,BRA-306-1 L,69,"{""size"": ""1 lb""}"
var_306_3lb,prod_306,Simply Good Bratwurst - 3 lb,18.55,BRA-306-3 L,41,"{""size"": ""3 lb""}"
var_307_1lb,prod_307,Pure & Simple Bratwurst - 1 lb,7.26,BRA-307-1 L,27,"{""size"": ""1 lb""}"
var_307_3lb,prod_307,Pure & Simple Bratwurst - 3 lb,19.6,BRA-307-3 L,50,"{""size"": ""3 lb""}"
var_308_1lb,prod_308,Golden Harvest Organic Bratwurst - 1 lb,8.07,BRA-308-1 L,30,"{""size"": ""1 lb""}"
var_308_3lb,prod_308,Golden Harvest Organic Bratwurst - 3 lb,21.79,BRA-308-3 L,20,"{""size"": ""3 lb""}"
var_309_pack,prod_309,Quality First Organic Hot Dogs - pack,6.72,HOT-309-PAC,17,"{""size"": ""pack""}"
var_310_pack,prod_310,Local Pride Organic Hot Dogs - pack,8.48,HOT-310-PAC,53,"{""size"": ""pack""}"
var_311_pack,prod_311,Classic Kitchen Hot Dogs - pack,5.3,HOT-311-PAC,61,"{""size"": ""pack""}"
var_312_1lb,prod_312,Fresh Farms Deli Ham - 1 lb,8.52,DEL-312-1 L,11,"{""size"": ""1 lb""}"
var_312_3lb,prod_312,Fresh Farms Deli Ham - 3 lb,23.0,DEL-312-3 L,32,"{""size"": ""3 lb""}"
var_313_1lb,prod_313,Fresh Farms Organic Deli Ham - 1 lb,12.44,DEL-313-1 L,27,"{""size"": ""1 lb""}"
var_313_3lb,prod_313,Fresh Farms Organic Deli Ham - 3 lb,33.59,DEL-313-3 L,49,"{""size"": ""3 lb""}"
var_314_1lb,prod_314,Premium Select Deli Ham - 1 lb,10.66,DEL-314-1 L,56,"{""size"": ""1 lb""}"
var_314_3lb,prod_314,Premium Select Deli Ham - 3 lb,28.78,DEL-314-3 L,72,"{""size"": ""3 lb""}"
var_315_1lb,prod_315,Sunrise Farms Deli Ham - 1 lb,9.27,DEL-315-1 L,34,"{""size"": ""1 lb""}"
var_315_3lb,prod_315,Sunrise Farms Deli Ham - 3 lb,25.03,DEL-315-3 L,43,"{""size"": ""3 lb""}"
var_316_1lb,prod_316,Meadow Gold Deli Turkey - 1 lb,10.29,DEL-316-1 L,57,"{""size"": ""1 lb""}"
var_316_3lb,prod_316,Meadow Gold Deli Turkey - 3 lb,27.78,DEL-316-3 L,10,"{""size"": ""3 lb""}"
var_317_1lb,prod_317,Nature's Best Deli Turkey - 1 lb,11.53,DEL-317-1 L,25,"{""size"": ""1 lb""}"
var_317_3lb,prod_317,Nature's Best Deli Turkey - 3 lb,31.13,DEL-317-3 L,42,"{""size"": ""3 lb""}"
var_318_1lb,prod_318,Market Fresh Deli Turkey - 1 lb,9.68,DEL-318-1 L,73,"{""size"": ""1 lb""}"
var_318_3lb,prod_318,Market Fresh Deli Turkey - 3 lb,26.14,DEL-318-3 L,67,"{""size"": ""3 lb""}"
var_319_1lb,prod_319,Farm Fresh Organic Deli Turkey - 1 lb,15.37,DEL-319-1 L,15,"{""size"": ""1 lb""}"
var_319_3lb,prod_319,Farm Fresh Organic Deli Turkey - 3 lb,41.5,DEL-319-3 L,67,"{""size"": ""3 lb""}"
var_320_1lb,prod_320,Home Style Deli Roast Beef - 1 lb,14.26,DEL-320-1 L,67,"{""size"": ""1 lb""}"
var_320_3lb,prod_320,Home Style Deli Roast Beef - 3 lb,38.5,DEL-320-3 L,63,"{""size"": ""3 lb""}"
var_321_1lb,prod_321,Daily Delight Deli Roast Beef - 1 lb,13.86,DEL-321-1 L,46,"{""size"": ""1 lb""}"
var_321_3lb,prod_321,Daily Delight Deli Roast Beef - 3 lb,37.42,DEL-321-3 L,68,"{""size"": ""3 lb""}"
var_322_1lb,prod_322,Green Valley Organic Deli Roast Beef - 1 lb,17.19,DEL-322-1 L,52,"{""size"": ""1 lb""}"
var_322_3lb,prod_322,Green Valley Organic Deli Roast Beef - 3 lb,46.41,DEL-322-3 L,73,"{""size"": ""3 lb""}"
var_323_1lb,prod_323,Heritage Foods Organic Deli Roast Beef - 1 lb,19.47,DEL-323-1 L,15,"{""size"": ""1 lb""}"
var_323_3lb,prod_323,Heritage Foods Organic Deli Roast Beef - 3 lb,52.57,DEL-323-3 L,24,"{""size"": ""3 lb""}"
var_324_16oz,prod_324,Mountain Fresh Penne Pasta - 16 oz,1.81,PEN-324-16,61,"{""size"": ""16 oz""}"
var_325_16oz,prod_325,Sunrise Farms Penne Pasta - 16 oz,2.08,PEN-325-16,23,"{""size"": ""16 oz""}"
var_326_16oz,prod_326,Fresh Farms Organic Fettuccine - 16 oz,2.21,FET-326-16,32,"{""size"": ""16 oz""}"
var_327_16oz,prod_327,Country Best Fettuccine - 16 oz,2.28,FET-327-16,77,"{""size"": ""16 oz""}"
var_328_16oz,prod_328,Quality First Lasagna Noodles - 16 oz,2.53,LAS-328-16,45,"{""size"": ""16 oz""}"
var_329_16oz,prod_329,Local Pride Lasagna Noodles - 16 oz,2.69,LAS-329-16,41,"{""size"": ""16 oz""}"
var_330_16oz,prod_330,Heritage Foods Lasagna Noodles - 16 oz,2.8,LAS-330-16,25,"{""size"": ""16 oz""}"
var_331_16oz,prod_331,Organic Choice Lasagna Noodles - 16 oz,2.63,LAS-331-16,41,"{""size"": ""16 oz""}"
var_332_16oz,prod_332,Premium Select Macaroni - 16 oz,1.85,MAC-332-16,57,"{""size"": ""16 oz""}"
var_333_16oz,prod_333,Pure & Simple Macaroni - 16 oz,1.61,MAC-333-16,37,"{""size"": ""16 oz""}"
var_334_16oz,prod_334,Simply Good Macaroni - 16 oz,1.78,MAC-334-16,50,"{""size"": ""16 oz""}"
var_335_16oz,prod_335,Daily Delight Macaroni - 16 oz,1.98,MAC-335-16,38,"{""size"": ""16 oz""}"
var_336_15oz,prod_336,Country Best Alfredo Sauce - 15 oz,3.94,ALF-336-15,32,"{""size"": ""15 oz""}"
var_337_15oz,prod_337,Heritage Foods Organic Alfredo Sauce - 15 oz,5.34,ALF-337-15,34,"{""size"": ""15 oz""}"
var_338_6oz,prod_338,Meadow Gold Pesto - 6 oz,5.59,PES-338-6 O,31,"{""size"": ""6 oz""}"
var_339_6oz,prod_339,Nature's Best Pesto - 6 oz,4.86,PES-339-6 O,40,"{""size"": ""6 oz""}"
var_340_2lb,prod_340,Meadow Gold Brown Rice - 2 lb,4.6,BRO-340-2 L,46,"{""size"": ""2 lb""}"
var_341_2lb,prod_341,Daily Delight Organic Brown Rice - 2 lb,5.29,BRO-341-2 L,42,"{""size"": ""2 lb""}"
var_342_2lb,prod_342,Home Style Brown Rice - 2 lb,4.31,BRO-342-2 L,71,"{""size"": ""2 lb""}"
var_343_2lb,prod_343,Golden Harvest Basmati Rice - 2 lb,6.59,BAS-343-2 L,53,"{""size"": ""2 lb""}"
var_344_2lb,prod_344,Country Best Basmati Rice - 2 lb,6.57,BAS-344-2 L,39,"{""size"": ""2 lb""}"
var_345_16oz,prod_345,Fresh Farms Quinoa - 16 oz,6.5,QUI-345-16,33,"{""size"": ""16 oz""}"
var_346_16oz,prod_346,Farm Fresh Quinoa - 16 oz,8.04,QUI-346-16,76,"{""size"": ""16 oz""}"
var_347_42oz,prod_347,Market Fresh Oatmeal - 42 oz,4.6,OAT-347-42,24,"{""size"": ""42 oz""}"
var_348_42oz,prod_348,Classic Kitchen Oatmeal - 42 oz,4.82,OAT-348-42,72,"{""size"": ""42 oz""}"
var_349_42oz,prod_349,Daily Delight Oatmeal - 42 oz,4.67,OAT-349-42,60,"{""size"": ""42 oz""}"
var_350_42oz,prod_350,Nature's Best Oatmeal - 42 oz,4.04,OAT-350-42,25,"{""size"": ""42 oz""}"
var_351_15oz,prod_351,Meadow Gold Bread Crumbs - 15 oz,2.7,BRE-351-15,65,"{""size"": ""15 oz""}"
var_352_15oz,prod_352,Classic Kitchen Bread Crumbs - 15 oz,3.4,BRE-352-15,71,"{""size"": ""15 oz""}"
var_353_5lb,prod_353,Market Fresh All Purpose Flour - 5 lb,3.99,ALL-353-5 L,45,"{""size"": ""5 lb""}"
var_354_5lb,prod_354,Daily Delight Organic All Purpose Flour - 5 lb,5.64,ALL-354-5 L,51,"{""size"": ""5 lb""}"
var_355_5lb,prod_355,Premium Select All Purpose Flour - 5 lb,3.99,ALL-355-5 L,18,"{""size"": ""5 lb""}"
var_356_5lb,prod_356,Golden Harvest All Purpose Flour - 5 lb,4.61,ALL-356-5 L,25,"{""size"": ""5 lb""}"
var_357_4lb,prod_357,Home Style Sugar - 4 lb,3.98,SUG-357-4 L,62,"{""size"": ""4 lb""}"
var_358_4lb,prod_358,Market Fresh Sugar - 4 lb,3.54,SUG-358-4 L,43,"{""size"": ""4 lb""}"
var_359_4lb,prod_359,Classic Kitchen Sugar - 4 lb,3.89,SUG-359-4 L,32,"{""size"": ""4 lb""}"
var_360_4lb,prod_360,Country Best Sugar - 4 lb,4.22,SUG-360-4 L,11,"{""size"": ""4 lb""}"
var_361_2lb,prod_361,Nature's Best Brown Sugar - 2 lb,3.97,BRO-361-2 L,22,"{""size"": ""2 lb""}"
var_362_2lb,prod_362,Nature's Best Brown Sugar - 2 lb,3.62,BRO-362-2 L,34,"{""size"": ""2 lb""}"
var_363_2lb,prod_363,Organic Choice Brown Sugar - 2 lb,5.16,BRO-363-2 L,69,"{""size"": ""2 lb""}"
var_364_2lb,prod_364,Sunrise Farms Brown Sugar - 2 lb,3.58,BRO-364-2 L,79,"{""size"": ""2 lb""}"
var_365_2lb,prod_365,Premium Select Powdered Sugar - 2 lb,3.03,POW-365-2 L,71,"{""size"": ""2 lb""}"
var_366_2lb,prod_366,Green Valley Powdered Sugar - 2 lb,3.02,POW-366-2 L,70,"{""size"": ""2 lb""}"
var_367_2lb,prod_367,Heritage Foods Organic Powdered Sugar - 2 lb,4.32,POW-367-2 L,41,"{""size"": ""2 lb""}"
var_368_2lb,prod_368,Daily Delight Powdered Sugar - 2 lb,2.63,POW-368-2 L,66,"{""size"": ""2 lb""}"
var_369_17oz,prod_369,Local Pride Olive Oil - 17 oz,10.42,OLI-369-17,45,"{""size"": ""17 oz""}"
var_370_17oz,prod_370,Organic Choice Olive Oil - 17 oz,10.69,OLI-370-17,67,"{""size"": ""17 oz""}"
var_371_17oz,prod_371,Green Valley Olive Oil - 17 oz,12.68,OLI-371-17,30,"{""size"": ""17 oz""}"
var_372_17oz,prod_372,Meadow Gold Olive Oil - 17 oz,8.75,OLI-372-17,46,"{""size"": ""17 oz""}"
var_373_48oz,prod_373,Simply Good Vegetable Oil - 48 oz,4.96,VEG-373-48,56,"{""size"": ""48 oz""}"
var_374_48oz,prod_374,Country Best Vegetable Oil - 48 oz,6.29,VEG-374-48,19,"{""size"": ""48 oz""}"
var_375_48oz,prod_375,Market Fresh Vegetable Oil - 48 oz,4.91,VEG-375-48,73,"{""size"": ""48 oz""}"
var_376_14oz,prod_376,Golden Harvest Coconut Oil - 14 oz,9.77,COC-376-14,22,"{""size"": ""14 oz""}"
var_377_14oz,prod_377,Pure & Simple Coconut Oil - 14 oz,8.83,COC-377-14,22,"{""size"": ""14 oz""}"
var_378_14oz,prod_378,Premium Select Coconut Oil - 14 oz,6.99,COC-378-14,46,"{""size"": ""14 oz""}"
var_379_16oz,prod_379,Simply Good Balsamic Vinegar - 16 oz,7.37,BAL-379-16,20,"{""size"": ""16 oz""}"
var_380_16oz,prod_380,Simply Good Balsamic Vinegar - 16 oz,9.47,BAL-380-16,24,"{""size"": ""16 oz""}"
var_381_16oz,prod_381,Local Pride Balsamic Vinegar - 16 oz,7.65,BAL-381-16,25,"{""size"": ""16 oz""}"
var_382_16oz,prod_382,Home Style Apple Cider Vinegar - 16 oz,5.36,APP-382-16,57,"{""size"": ""16 oz""}"
var_383_16oz,prod_383,Mountain Fresh Organic Apple Cider Vinegar - 16 oz,5.9,APP-383-16,60,"{""size"": ""16 oz""}"
var_384_16oz,prod_384,Local Pride Apple Cider Vinegar - 16 oz,5.7,APP-384-16,33,"{""size"": ""16 oz""}"
var_385_15oz,prod_385,Home Style Soy Sauce - 15 oz,4.39,SOY-385-15,39,"{""size"": ""15 oz""}"
var_386_15oz,prod_386,Golden Harvest Organic Soy Sauce - 15 oz,5.41,SOY-386-15,51,"{""size"": ""15 oz""}"
var_387_10oz,prod_387,Heritage Foods Worcestershire Sauce - 10 oz,3.63,WOR-387-10,23,"{""size"": ""10 oz""}"
var_388_10oz,prod_388,Heritage Foods Worcestershire Sauce - 10 oz,4.74,WOR-388-10,14,"{""size"": ""10 oz""}"
var_389_5oz,prod_389,Mountain Fresh Hot Sauce - 5 oz,4.64,HOT-389-5 O,74,"{""size"": ""5 oz""}"
var_390_5oz,prod_390,Organic Choice Hot Sauce - 5 oz,4.67,HOT-390-5 O,40,"{""size"": ""5 oz""}"
var_391_5oz,prod_391,Premium Select Hot Sauce - 5 oz,3.26,HOT-391-5 O,10,"{""size"": ""5 oz""}"
var_392_18oz,prod_392,Farm Fresh BBQ Sauce - 18 oz,4.8,BBQ-392-18,72,"{""size"": ""18 oz""}"
var_393_18oz,prod_393,Classic Kitchen BBQ Sauce - 18 oz,3.81,BBQ-393-18,10,"{""size"": ""18 oz""}"
var_394_18oz,prod_394,Sunrise Farms BBQ Sauce - 18 oz,4.54,BBQ-394-18,75,"{""size"": ""18 oz""}"
var_395_32oz,prod_395,Daily Delight Ketchup - 32 oz,4.41,KET-395-32,14,"{""size"": ""32 oz""}"
var_396_32oz,prod_396,Premium Select Organic Ketchup - 32 oz,4.97,KET-396-32,30,"{""size"": ""32 oz""}"
var_397_32oz,prod_397,Sunrise Farms Ketchup - 32 oz,3.83,KET-397-32,31,"{""size"": ""32 oz""}"
var_398_32oz,prod_398,Meadow Gold Ketchup - 32 oz,4.48,KET-398-32,56,"{""size"": ""32 oz""}"
var_399_12oz,prod_399,Mountain Fresh Mustard - 12 oz,3.46,MUS-399-12,18,"{""size"": ""12 oz""}"
var_400_12oz,prod_400,Heritage Foods Mustard - 12 oz,3.16,MUS-400-12,13,"{""size"": ""12 oz""}"
var_401_30oz,prod_401,Golden Harvest Mayonnaise - 30 oz,5.23,MAY-401-30,13,"{""size"": ""30 oz""}"
var_402_30oz,prod_402,Country Best Mayonnaise - 30 oz,4.65,MAY-402-30,28,"{""size"": ""30 oz""}"
var_403_16oz,prod_403,Meadow Gold Peanut Butter - 16 oz,5.01,PEA-403-16,60,"{""size"": ""16 oz""}"
var_404_16oz,prod_404,Heritage Foods Peanut Butter - 16 oz,4.85,PEA-404-16,26,"{""size"": ""16 oz""}"
var_405_16oz,prod_405,Golden Harvest Peanut Butter - 16 oz,6.21,PEA-405-16,49,"{""size"": ""16 oz""}"
var_406_16oz,prod_406,Simply Good Peanut Butter - 16 oz,5.7,PEA-406-16,37,"{""size"": ""16 oz""}"
var_407_18oz,prod_407,Golden Harvest Jelly - 18 oz,3.95,JEL-407-18,70,"{""size"": ""18 oz""}"
var_408_18oz,prod_408,Market Fresh Organic Jelly - 18 oz,5.64,JEL-408-18,18,"{""size"": ""18 oz""}"
var_409_16oz,prod_409,Premium Select Honey - 16 oz,9.03,HON-409-16,50,"{""size"": ""16 oz""}"
var_410_16oz,prod_410,Golden Harvest Honey - 16 oz,8.65,HON-410-16,35,"{""size"": ""16 oz""}"
var_411_16oz,prod_411,Heritage Foods Organic Honey - 16 oz,9.88,HON-411-16,34,"{""size"": ""16 oz""}"
var_412_16oz,prod_412,Country Best Organic Honey - 16 oz,12.78,HON-412-16,47,"{""size"": ""16 oz""}"
var_413_12oz,prod_413,Quality First Maple Syrup - 12 oz,10.05,MAP-413-12,45,"{""size"": ""12 oz""}"
var_414_12oz,prod_414,Pure & Simple Maple Syrup - 12 oz,11.29,MAP-414-12,63,"{""size"": ""12 oz""}"
var_415_28oz,prod_415,Golden Harvest Canned Tomatoes - 28 oz,1.64,CAN-415-28,11,"{""size"": ""28 oz""}"
var_416_28oz,prod_416,Sunrise Farms Canned Tomatoes - 28 oz,1.54,CAN-416-28,49,"{""size"": ""28 oz""}"
var_417_28oz,prod_417,Pure & Simple Canned Tomatoes - 28 oz,2.43,CAN-417-28,43,"{""size"": ""28 oz""}"
var_418_28oz,prod_418,Fresh Farms Canned Tomatoes - 28 oz,2.33,CAN-418-28,13,"{""size"": ""28 oz""}"
var_419_6oz,prod_419,Classic Kitchen Tomato Paste - 6 oz,1.38,TOM-419-6 O,29,"{""size"": ""6 oz""}"
var_420_6oz,prod_420,Organic Choice Tomato Paste - 6 oz,1.85,TOM-420-6 O,31,"{""size"": ""6 oz""}"
var_421_6oz,prod_421,Sunrise Farms Organic Tomato Paste - 6 oz,1.76,TOM-421-6 O,56,"{""size"": ""6 oz""}"
var_422_6oz,prod_422,Farm Fresh Organic Tomato Paste - 6 oz,2.57,TOM-422-6 O,56,"{""size"": ""6 oz""}"
var_423_32oz,prod_423,Nature's Best Organic Chicken Broth - 32 oz,3.42,CHI-423-32,39,"{""size"": ""32 oz""}"
var_424_32oz,prod_424,Daily Delight Chicken Broth - 32 oz,3.23,CHI-424-32,71,"{""size"": ""32 oz""}"
var_425_32oz,prod_425,Pure & Simple Vegetable Broth - 32 oz,2.89,VEG-425-32,10,"{""size"": ""32 oz""}"
var_426_32oz,prod_426,Local Pride Organic Vegetable Broth - 32 oz,4.34,VEG-426-32,45,"{""size"": ""32 oz""}"
var_427_32oz,prod_427,Home Style Vegetable Broth - 32 oz,2.93,VEG-427-32,37,"{""size"": ""32 oz""}"
var_428_32oz,prod_428,Home Style Organic Beef Broth - 32 oz,3.96,BEE-428-32,51,"{""size"": ""32 oz""}"
var_429_32oz,prod_429,Quality First Beef Broth - 32 oz,3.11,BEE-429-32,41,"{""size"": ""32 oz""}"
var_430_32oz,prod_430,Mountain Fresh Organic Beef Broth - 32 oz,3.55,BEE-430-32,29,"{""size"": ""32 oz""}"
var_431_32oz,prod_431,Pure & Simple Beef Broth - 32 oz,2.89,BEE-431-32,70,"{""size"": ""32 oz""}"
var_432_5oz,prod_432,Daily Delight Organic Tuna - 5 oz,3.2,TUN-432-5 O,64,"{""size"": ""5 oz""}"
var_433_5oz,prod_433,Farm Fresh Tuna - 5 oz,2.0,TUN-433-5 O,41,"{""size"": ""5 oz""}"
var_434_5oz,prod_434,Market Fresh Tuna - 5 oz,2.18,TUN-434-5 O,13,"{""size"": ""5 oz""}"
var_435_5oz,prod_435,Home Style Tuna - 5 oz,1.68,TUN-435-5 O,22,"{""size"": ""5 oz""}"
var_436_4oz,prod_436,Heritage Foods Organic Sardines - 4 oz,3.34,SAR-436-4 O,71,"{""size"": ""4 oz""}"
var_437_4oz,prod_437,Simply Good Sardines - 4 oz,2.03,SAR-437-4 O,39,"{""size"": ""4 oz""}"
var_438_4oz,prod_438,Pure & Simple Sardines - 4 oz,2.19,SAR-438-4 O,58,"{""size"": ""4 oz""}"
var_439_13.5oz,prod_439,Simply Good Coconut Milk - 13.5 oz,2.53,COC-439-13.,68,"{""size"": ""13.5 oz""}"
var_440_13.5oz,prod_440,Home Style Organic Coconut Milk - 13.5 oz,3.31,COC-440-13.,68,"{""size"": ""13.5 oz""}"
var_441_13.5oz,prod_441,Quality First Coconut Milk - 13.5 oz,2.75,COC-441-13.,45,"{""size"": ""13.5 oz""}"
var_442_13.5oz,prod_442,Quality First Coconut Milk - 13.5 oz,3.12,COC-442-13.,80,"{""size"": ""13.5 oz""}"
var_443_15oz,prod_443,Pure & Simple Chickpeas - 15 oz,1.74,CHI-443-15,10,"{""size"": ""15 oz""}"
var_444_15oz,prod_444,Daily Delight Chickpeas - 15 oz,1.9,CHI-444-15,16,"{""size"": ""15 oz""}"
var_445_15oz,prod_445,Simply Good Chickpeas - 15 oz,1.56,CHI-445-15,46,"{""size"": ""15 oz""}"
var_446_15oz,prod_446,Farm Fresh Organic Kidney Beans - 15 oz,2.57,KID-446-15,17,"{""size"": ""15 oz""}"
