id,name,description,price,currency,category,tags,image_url,product_url,inventory_count,created_at
prod_187,Artisan Apparel Cashmere Chinos,Classic cotton twill pants Made from premium cashmere. From Artisan Apparel collection.,81.06,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""cashmere"", ""artisan-apparel""]",/images/products/chinos-187.jpg,/products/artisan-apparel-cashmere-chinos,66,2025-11-22T17:16:23
prod_188,The Basics Cashmere Chinos,Classic cotton twill pants Made from premium cashmere. From The Basics collection.,77.19,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""cashmere"", ""the-basics""]",/images/products/chinos-188.jpg,/products/the-basics-cashmere-chinos,184,2025-12-25T17:16:23
prod_189,Sunset Studios Cotton Chinos,Classic cotton twill pants Made from premium cotton. From Sunset Studios collection.,89.19,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""cotton"", ""sunset-studios""]",/images/products/chinos-189.jpg,/products/sunset-studios-cotton-chinos,46,2025-07-16T17:16:23
prod_190,Fashion Forward Wool Chinos,Classic cotton twill pants Made from premium wool. From Fashion Forward collection.,65.67,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""wool"", ""fashion-forward""]",/images/products/chinos-190.jpg,/products/fashion-forward-wool-chinos,92,2026-01-19T17:16:23
prod_191,Nordic Style Cotton Chinos,Classic cotton twill pants Made from premium cotton. From Nordic Style collection.,92.46,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""cotton"", ""nordic-style""]",/images/products/chinos-191.jpg,/products/nordic-style-cotton-chinos,148,2025-04-09T17:16:23
prod_192,Sunset Studios Jersey Chinos,Classic cotton twill pants Made from premium jersey. From Sunset Studios collection.,70.33,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""jersey"", ""sunset-studios""]",/images/products/chinos-192.jpg,/products/sunset-studios-jersey-chinos,51,2025-04-24T17:16:23
prod_193,Chic Studio Jersey Chinos,Classic cotton twill pants Made from premium jersey. From Chic Studio collection.,80.49,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""jersey"", ""chic-studio""]",/images/products/chinos-193.jpg,/products/chic-studio-jersey-chinos,108,2025-10-02T17:16:23
prod_194,Pine & Oak Leather Chinos,Classic cotton twill pants Made from premium leather. From Pine & Oak collection.,58.16,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""leather"", ""pine-&-oak""]",/images/products/chinos-194.jpg,/products/pine-&-oak-leather-chinos,153,2026-01-06T17:16:23
prod_195,The Basics Rayon Chinos,Classic cotton twill pants Made from premium rayon. From The Basics collection.,78.58,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""rayon"", ""the-basics""]",/images/products/chinos-195.jpg,/products/the-basics-rayon-chinos,51,2025-05-24T17:16:23
prod_196,Modern Muse Linen Chinos,Classic cotton twill pants Made from premium linen. From Modern Muse collection.,63.81,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""linen"", ""modern-muse""]",/images/products/chinos-196.jpg,/products/modern-muse-linen-chinos,130,2025-11-06T17:16:23
prod_197,Chic Studio Velvet Chinos,Classic cotton twill pants Made from premium velvet. From Chic Studio collection.,73.31,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""velvet"", ""chic-studio""]",/images/products/chinos-197.jpg,/products/chic-studio-velvet-chinos,138,2025-02-10T17:16:23
prod_198,Heritage House Velvet Chinos,Classic cotton twill pants Made from premium velvet. From Heritage House collection.,59.23,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""velvet"", ""heritage-house""]",/images/products/chinos-198.jpg,/products/heritage-house-velvet-chinos,85,2025-10-17T17:16:23
prod_199,Style Haven Silk Chinos,Classic cotton twill pants Made from premium silk. From Style Haven collection.,78.31,USD,Bottoms,"[""classic"", ""preppy"", ""versatile"", ""silk"", ""style-haven""]",/images/products/chinos-199.jpg,/products/style-haven-silk-chinos,13,2025-12-03T17:16:23
prod_200,Heritage House Chiffon Palazzo,Flowing wide leg pants Made from premium chiffon. From Heritage House collection.,98.27,USD,Bottoms,"[""elegant"", ""flowing"", ""wide leg"", ""chiffon"", ""heritage-house""]",/images/products/palazzo-200.jpg,/products/heritage-house-chiffon-palazzo,62,2025-10-20T17:16:23
prod_201,Classic Comfort Chiffon Palazzo,Flowing wide leg pants Made from premium chiffon. From Classic Comfort collection.,120.95,USD,Bottoms,"[""elegant"", ""flowing"", ""wide leg"", ""chiffon"", ""classic-comfort""]",/images/products/palazzo-201.jpg,/products/classic-comfort-chiffon-palazzo,29,2025-11-14T17:16:23
prod_202,Chic Studio Cashmere Palazzo,Flowing wide leg pants Made from premium cashmere. From Chic Studio collection.,118.84,USD,Bottoms,"[""elegant"", ""flowing"", ""wide leg"", ""cashmere"", ""chic-studio""]",/images/products/palazzo-202.jpg,/products/chic-studio-cashmere-palazzo,122,2025-11-11T17:16:23
prod_203,Essential Edit Silk Palazzo,Flowing wide leg pants Made from premium silk. From Essential Edit collection.,103.42,USD,Bottoms,"[""elegant"", ""flowing"", ""wide leg"", ""silk"", ""essential-edit""]",/images/products/palazzo-203.jpg,/products/essential-edit-silk-palazzo,189,2025-04-03T17:16:23
prod_204,Metro Collection Leather Palazzo,Flowing wide leg pants Made from premium leather. From Metro Collection collection.,117.29,USD,Bottoms,"[""elegant"", ""flowing"", ""wide leg"", ""leather"", ""metro-collection""]",/images/products/palazzo-204.jpg,/products/metro-collection-leather-palazzo,196,2025-01-22T17:16:23
prod_205,Silk & Stone Jersey Palazzo,Flowing wide leg pants Made from premium jersey. From Silk & Stone collection.,74.1,USD,Bottoms,"[""elegant"", ""flowing"", ""wide leg"", ""jersey"", ""silk-&-stone""]",/images/products/palazzo-205.jpg,/products/silk-&-stone-jersey-palazzo,64,2025-10-08T17:16:23
prod_206,Coastal Collective Satin Wrap Dress,Flattering wrap silhouette Made from premium satin. From Coastal Collective collection.,158.66,USD,Dresses,"[""feminine"", ""flattering"", ""wrap"", ""satin"", ""coastal-collective""]",/images/products/wrap-dress-206.jpg,/products/coastal-collective-satin-wrap-dress,40,2025-11-27T17:16:23
prod_207,Metro Collection Linen Wrap Dress,Flattering wrap silhouette Made from premium linen. From Metro Collection collection.,151.3,USD,Dresses,"[""feminine"", ""flattering"", ""wrap"", ""linen"", ""metro-collection""]",/images/products/wrap-dress-207.jpg,/products/metro-collection-linen-wrap-dress,107,2025-07-20T17:16:23
prod_208,Nordic Style Cashmere Wrap Dress,Flattering wrap silhouette Made from premium cashmere. From Nordic Style collection.,146.16,USD,Dresses,"[""feminine"", ""flattering"", ""wrap"", ""cashmere"", ""nordic-style""]",/images/products/wrap-dress-208.jpg,/products/nordic-style-cashmere-wrap-dress,170,2025-02-28T17:16:23
prod_209,Heritage House Jersey Wrap Dress,Flattering wrap silhouette Made from premium jersey. From Heritage House collection.,132.31,USD,Dresses,"[""feminine"", ""flattering"", ""wrap"", ""jersey"", ""heritage-house""]",/images/products/wrap-dress-209.jpg,/products/heritage-house-jersey-wrap-dress,63,2025-12-24T17:16:23
prod_210,Heritage House Wool Wrap Dress,Flattering wrap silhouette Made from premium wool. From Heritage House collection.,95.1,USD,Dresses,"[""feminine"", ""flattering"", ""wrap"", ""wool"", ""heritage-house""]",/images/products/wrap-dress-210.jpg,/products/heritage-house-wool-wrap-dress,188,2025-02-01T17:16:23
prod_211,Pine & Oak Velvet Sheath Dress,Classic body-skimming fit Made from premium velvet. From Pine & Oak collection.,146.28,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""velvet"", ""pine-&-oak""]",/images/products/sheath-dress-211.jpg,/products/pine-&-oak-velvet-sheath-dress,50,2025-03-04T17:16:23
prod_212,Luxe Label Suede Sheath Dress,Classic body-skimming fit Made from premium suede. From Luxe Label collection.,142.81,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""suede"", ""luxe-label""]",/images/products/sheath-dress-212.jpg,/products/luxe-label-suede-sheath-dress,11,2026-01-02T17:16:23
prod_213,Everyday Elegance Cotton Sheath Dress,Classic body-skimming fit Made from premium cotton. From Everyday Elegance collection.,110.67,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""cotton"", ""everyday-elegance""]",/images/products/sheath-dress-213.jpg,/products/everyday-elegance-cotton-sheath-dress,153,2025-03-16T17:16:23
prod_214,Classic Comfort Jersey Sheath Dress,Classic body-skimming fit Made from premium jersey. From Classic Comfort collection.,175.0,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""jersey"", ""classic-comfort""]",/images/products/sheath-dress-214.jpg,/products/classic-comfort-jersey-sheath-dress,149,2025-02-10T17:16:23
prod_215,Pure Cotton Co Rayon Sheath Dress,Classic body-skimming fit Made from premium rayon. From Pure Cotton Co collection.,130.74,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""rayon"", ""pure-cotton-co""]",/images/products/sheath-dress-215.jpg,/products/pure-cotton-co-rayon-sheath-dress,130,2025-09-22T17:16:23
prod_216,Luxe Label Velvet Sheath Dress,Classic body-skimming fit Made from premium velvet. From Luxe Label collection.,188.72,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""velvet"", ""luxe-label""]",/images/products/sheath-dress-216.jpg,/products/luxe-label-velvet-sheath-dress,170,2025-11-29T17:16:23
prod_217,Metro Collection Satin Sheath Dress,Classic body-skimming fit Made from premium satin. From Metro Collection collection.,192.32,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""satin"", ""metro-collection""]",/images/products/sheath-dress-217.jpg,/products/metro-collection-satin-sheath-dress,171,2025-12-24T17:16:23
prod_218,Artisan Apparel Cashmere Sheath Dress,Classic body-skimming fit Made from premium cashmere. From Artisan Apparel collection.,145.01,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""cashmere"", ""artisan-apparel""]",/images/products/sheath-dress-218.jpg,/products/artisan-apparel-cashmere-sheath-dress,71,2025-04-25T17:16:23
prod_219,Coastal Collective Denim Sheath Dress,Classic body-skimming fit Made from premium denim. From Coastal Collective collection.,150.01,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""denim"", ""coastal-collective""]",/images/products/sheath-dress-219.jpg,/products/coastal-collective-denim-sheath-dress,147,2025-08-16T17:16:23
prod_220,Timeless Trend Velvet Sheath Dress,Classic body-skimming fit Made from premium velvet. From Timeless Trend collection.,174.17,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""velvet"", ""timeless-trend""]",/images/products/sheath-dress-220.jpg,/products/timeless-trend-velvet-sheath-dress,34,2025-07-11T17:16:23
prod_221,Silk & Stone Silk Sheath Dress,Classic body-skimming fit Made from premium silk. From Silk & Stone collection.,156.66,USD,Dresses,"[""classic"", ""elegant"", ""office"", ""silk"", ""silk-&-stone""]",/images/products/sheath-dress-221.jpg,/products/silk-&-stone-silk-sheath-dress,57,2025-11-05T17:16:23
prod_222,Essential Edit Suede Maxi Dress,Floor-length elegant style Made from premium suede. From Essential Edit collection.,96.92,USD,Dresses,"[""flowing"", ""elegant"", ""summer"", ""suede"", ""essential-edit""]",/images/products/maxi-dress-222.jpg,/products/essential-edit-suede-maxi-dress,16,2025-03-29T17:16:23
prod_223,Luxe Label Satin Maxi Dress,Floor-length elegant style Made from premium satin. From Luxe Label collection.,141.12,USD,Dresses,"[""flowing"", ""elegant"", ""summer"", ""satin"", ""luxe-label""]",/images/products/maxi-dress-223.jpg,/products/luxe-label-satin-maxi-dress,196,2025-12-02T17:16:23
prod_224,Pine & Oak Chiffon Maxi Dress,Floor-length elegant style Made from premium chiffon. From Pine & Oak collection.,137.23,USD,Dresses,"[""flowing"", ""elegant"", ""summer"", ""chiffon"", ""pine-&-oak""]",/images/products/maxi-dress-224.jpg,/products/pine-&-oak-chiffon-maxi-dress,52,2025-10-31T17:16:23
prod_225,Silk & Stone Linen Maxi Dress,Floor-length elegant style Made from premium linen. From Silk & Stone collection.,121.84,USD,Dresses,"[""flowing"", ""elegant"", ""summer"", ""linen"", ""silk-&-stone""]",/images/products/maxi-dress-225.jpg,/products/silk-&-stone-linen-maxi-dress,94,2026-01-01T17:16:23
prod_226,Essential Edit Wool Maxi Dress,Floor-length elegant style Made from premium wool. From Essential Edit collection.,147.2,USD,Dresses,"[""flowing"", ""elegant"", ""summer"", ""wool"", ""essential-edit""]",/images/products/maxi-dress-226.jpg,/products/essential-edit-wool-maxi-dress,177,2025-06-29T17:16:23
prod_227,Sunset Studios Jersey Maxi Dress,Floor-length elegant style Made from premium jersey. From Sunset Studios collection.,133.45,USD,Dresses,"[""flowing"", ""elegant"", ""summer"", ""jersey"", ""sunset-studios""]",/images/products/maxi-dress-227.jpg,/products/sunset-studios-jersey-maxi-dress,149,2025-07-29T17:16:23
prod_228,Everyday Elegance Rayon Midi Dress,Versatile mid-length dress Made from premium rayon. From Everyday Elegance collection.,105.97,USD,Dresses,"[""versatile"", ""midi"", ""feminine"", ""rayon"", ""everyday-elegance""]",/images/products/midi-dress-228.jpg,/products/everyday-elegance-rayon-midi-dress,89,2025-11-25T17:16:23
prod_229,Nordic Style Jersey Midi Dress,Versatile mid-length dress Made from premium jersey. From Nordic Style collection.,116.11,USD,Dresses,"[""versatile"", ""midi"", ""feminine"", ""jersey"", ""nordic-style""]",/images/products/midi-dress-229.jpg,/products/nordic-style-jersey-midi-dress,196,2025-08-28T17:16:23
prod_230,The Basics Denim Midi Dress,Versatile mid-length dress Made from premium denim. From The Basics collection.,101.16,USD,Dresses,"[""versatile"", ""midi"", ""feminine"", ""denim"", ""the-basics""]",/images/products/midi-dress-230.jpg,/products/the-basics-denim-midi-dress,48,2025-02-03T17:16:23
prod_231,Chic Studio Chiffon Midi Dress,Versatile mid-length dress Made from premium chiffon. From Chic Studio collection.,117.17,USD,Dresses,"[""versatile"", ""midi"", ""feminine"", ""chiffon"", ""chic-studio""]",/images/products/midi-dress-231.jpg,/products/chic-studio-chiffon-midi-dress,45,2025-01-25T17:16:23
prod_232,Sunset Studios Satin Midi Dress,Versatile mid-length dress Made from premium satin. From Sunset Studios collection.,108.41,USD,Dresses,"[""versatile"", ""midi"", ""feminine"", ""satin"", ""sunset-studios""]",/images/products/midi-dress-232.jpg,/products/sunset-studios-satin-midi-dress,30,2025-05-13T17:16:23
prod_233,Urban Thread Denim Midi Dress,Versatile mid-length dress Made from premium denim. From Urban Thread collection.,86.86,USD,Dresses,"[""versatile"", ""midi"", ""feminine"", ""denim"", ""urban-thread""]",/images/products/midi-dress-233.jpg,/products/urban-thread-denim-midi-dress,15,2025-12-07T17:16:23
prod_234,Chic Studio Satin Midi Dress,Versatile mid-length dress Made from premium satin. From Chic Studio collection.,104.23,USD,Dresses,"[""versatile"", ""midi"", ""feminine"", ""satin"", ""chic-studio""]",/images/products/midi-dress-234.jpg,/products/chic-studio-satin-midi-dress,200,2025-01-31T17:16:23
prod_235,Coastal Collective Denim Cocktail Dress,Perfect for special occasions Made from premium denim. From Coastal Collective collection.,175.72,USD,Dresses,"[""party"", ""elegant"", ""special"", ""denim"", ""coastal-collective""]",/images/products/cocktail-dress-235.jpg,/products/coastal-collective-denim-cocktail-dress,19,2025-02-28T17:16:23
prod_236,Heritage House Rayon Cocktail Dress,Perfect for special occasions Made from premium rayon. From Heritage House collection.,175.07,USD,Dresses,"[""party"", ""elegant"", ""special"", ""rayon"", ""heritage-house""]",/images/products/cocktail-dress-236.jpg,/products/heritage-house-rayon-cocktail-dress,146,2025-05-22T17:16:23
prod_237,Metro Collection Jersey Cocktail Dress,Perfect for special occasions Made from premium jersey. From Metro Collection collection.,145.88,USD,Dresses,"[""party"", ""elegant"", ""special"", ""jersey"", ""metro-collection""]",/images/products/cocktail-dress-237.jpg,/products/metro-collection-jersey-cocktail-dress,41,2025-08-29T17:16:23
prod_238,Chic Studio Cashmere Cocktail Dress,Perfect for special occasions Made from premium cashmere. From Chic Studio collection.,202.49,USD,Dresses,"[""party"", ""elegant"", ""special"", ""cashmere"", ""chic-studio""]",/images/products/cocktail-dress-238.jpg,/products/chic-studio-cashmere-cocktail-dress,54,2025-09-05T17:16:23
prod_239,Artisan Apparel Velvet Cocktail Dress,Perfect for special occasions Made from premium velvet. From Artisan Apparel collection.,205.71,USD,Dresses,"[""party"", ""elegant"", ""special"", ""velvet"", ""artisan-apparel""]",/images/products/cocktail-dress-239.jpg,/products/artisan-apparel-velvet-cocktail-dress,180,2025-10-13T17:16:23
prod_240,Artisan Apparel Cashmere Cocktail Dress,Perfect for special occasions Made from premium cashmere. From Artisan Apparel collection.,232.71,USD,Dresses,"[""party"", ""elegant"", ""special"", ""cashmere"", ""artisan-apparel""]",/images/products/cocktail-dress-240.jpg,/products/artisan-apparel-cashmere-cocktail-dress,200,2025-05-22T17:16:23
prod_241,Nordic Style Velvet Slip Dress,Minimalist silky style Made from premium velvet. From Nordic Style collection.,79.3,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""velvet"", ""nordic-style""]",/images/products/slip-dress-241.jpg,/products/nordic-style-velvet-slip-dress,29,2025-02-17T17:16:23
prod_242,Metro Collection Rayon Slip Dress,Minimalist silky style Made from premium rayon. From Metro Collection collection.,77.82,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""rayon"", ""metro-collection""]",/images/products/slip-dress-242.jpg,/products/metro-collection-rayon-slip-dress,187,2025-12-31T17:16:23
prod_243,Artisan Apparel Jersey Slip Dress,Minimalist silky style Made from premium jersey. From Artisan Apparel collection.,98.41,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""jersey"", ""artisan-apparel""]",/images/products/slip-dress-243.jpg,/products/artisan-apparel-jersey-slip-dress,124,2025-03-12T17:16:23
prod_244,Luxe Label Silk Slip Dress,Minimalist silky style Made from premium silk. From Luxe Label collection.,95.86,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""silk"", ""luxe-label""]",/images/products/slip-dress-244.jpg,/products/luxe-label-silk-slip-dress,159,2025-05-02T17:16:23
prod_245,Sunset Studios Chiffon Slip Dress,Minimalist silky style Made from premium chiffon. From Sunset Studios collection.,103.66,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""chiffon"", ""sunset-studios""]",/images/products/slip-dress-245.jpg,/products/sunset-studios-chiffon-slip-dress,50,2025-12-17T17:16:23
prod_246,Modern Muse Satin Slip Dress,Minimalist silky style Made from premium satin. From Modern Muse collection.,101.96,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""satin"", ""modern-muse""]",/images/products/slip-dress-246.jpg,/products/modern-muse-satin-slip-dress,72,2025-01-24T17:16:23
prod_247,Pine & Oak Satin Slip Dress,Minimalist silky style Made from premium satin. From Pine & Oak collection.,125.43,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""satin"", ""pine-&-oak""]",/images/products/slip-dress-247.jpg,/products/pine-&-oak-satin-slip-dress,183,2025-03-28T17:16:23
prod_248,Coastal Collective Polyester Slip Dress,Minimalist silky style Made from premium polyester. From Coastal Collective collection.,79.43,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""polyester"", ""coastal-collective""]",/images/products/slip-dress-248.jpg,/products/coastal-collective-polyester-slip-dress,30,2025-03-06T17:16:23
prod_249,Artisan Apparel Chiffon Slip Dress,Minimalist silky style Made from premium chiffon. From Artisan Apparel collection.,118.02,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""chiffon"", ""artisan-apparel""]",/images/products/slip-dress-249.jpg,/products/artisan-apparel-chiffon-slip-dress,25,2025-09-11T17:16:23
prod_250,Urban Thread Cotton Slip Dress,Minimalist silky style Made from premium cotton. From Urban Thread collection.,101.45,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""cotton"", ""urban-thread""]",/images/products/slip-dress-250.jpg,/products/urban-thread-cotton-slip-dress,138,2025-07-20T17:16:23
prod_251,Silk & Stone Suede Slip Dress,Minimalist silky style Made from premium suede. From Silk & Stone collection.,117.6,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""suede"", ""silk-&-stone""]",/images/products/slip-dress-251.jpg,/products/silk-&-stone-suede-slip-dress,32,2025-12-07T17:16:23
prod_252,Silk & Stone Chiffon Slip Dress,Minimalist silky style Made from premium chiffon. From Silk & Stone collection.,78.29,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""chiffon"", ""silk-&-stone""]",/images/products/slip-dress-252.jpg,/products/silk-&-stone-chiffon-slip-dress,134,2025-10-09T17:16:23
prod_253,Classic Comfort Silk Slip Dress,Minimalist silky style Made from premium silk. From Classic Comfort collection.,121.0,USD,Dresses,"[""minimalist"", ""silky"", ""trendy"", ""silk"", ""classic-comfort""]",/images/products/slip-dress-253.jpg,/products/classic-comfort-silk-slip-dress,136,2025-04-30T17:16:23
prod_254,Fashion Forward Velvet Shirt Dress,Button-front relaxed style Made from premium velvet. From Fashion Forward collection.,109.48,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""velvet"", ""fashion-forward""]",/images/products/shirt-dress-254.jpg,/products/fashion-forward-velvet-shirt-dress,86,2025-05-10T17:16:23
prod_255,Modern Muse Denim Shirt Dress,Button-front relaxed style Made from premium denim. From Modern Muse collection.,109.72,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""denim"", ""modern-muse""]",/images/products/shirt-dress-255.jpg,/products/modern-muse-denim-shirt-dress,143,2025-02-20T17:16:23
prod_256,Luxe Label Rayon Shirt Dress,Button-front relaxed style Made from premium rayon. From Luxe Label collection.,108.83,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""rayon"", ""luxe-label""]",/images/products/shirt-dress-256.jpg,/products/luxe-label-rayon-shirt-dress,48,2025-05-09T17:16:23
prod_257,Urban Thread Velvet Shirt Dress,Button-front relaxed style Made from premium velvet. From Urban Thread collection.,84.15,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""velvet"", ""urban-thread""]",/images/products/shirt-dress-257.jpg,/products/urban-thread-velvet-shirt-dress,76,2025-03-15T17:16:23
prod_258,Style Haven Tweed Shirt Dress,Button-front relaxed style Made from premium tweed. From Style Haven collection.,101.84,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""tweed"", ""style-haven""]",/images/products/shirt-dress-258.jpg,/products/style-haven-tweed-shirt-dress,141,2025-03-24T17:16:23
prod_259,Sunset Studios Polyester Shirt Dress,Button-front relaxed style Made from premium polyester. From Sunset Studios collection.,96.79,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""polyester"", ""sunset-studios""]",/images/products/shirt-dress-259.jpg,/products/sunset-studios-polyester-shirt-dress,175,2025-04-13T17:16:23
prod_260,Metro Collection Wool Shirt Dress,Button-front relaxed style Made from premium wool. From Metro Collection collection.,101.29,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""wool"", ""metro-collection""]",/images/products/shirt-dress-260.jpg,/products/metro-collection-wool-shirt-dress,30,2025-06-09T17:16:23
prod_261,Timeless Trend Suede Shirt Dress,Button-front relaxed style Made from premium suede. From Timeless Trend collection.,77.36,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""suede"", ""timeless-trend""]",/images/products/shirt-dress-261.jpg,/products/timeless-trend-suede-shirt-dress,42,2025-07-12T17:16:23
prod_262,Pine & Oak Cashmere Shirt Dress,Button-front relaxed style Made from premium cashmere. From Pine & Oak collection.,104.61,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""cashmere"", ""pine-&-oak""]",/images/products/shirt-dress-262.jpg,/products/pine-&-oak-cashmere-shirt-dress,12,2025-11-20T17:16:23
prod_263,Timeless Trend Rayon Shirt Dress,Button-front relaxed style Made from premium rayon. From Timeless Trend collection.,113.85,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""rayon"", ""timeless-trend""]",/images/products/shirt-dress-263.jpg,/products/timeless-trend-rayon-shirt-dress,146,2025-06-08T17:16:23
prod_264,Pine & Oak Cashmere Shirt Dress,Button-front relaxed style Made from premium cashmere. From Pine & Oak collection.,118.36,USD,Dresses,"[""casual"", ""relaxed"", ""buttoned"", ""cashmere"", ""pine-&-oak""]",/images/products/shirt-dress-264.jpg,/products/pine-&-oak-cashmere-shirt-dress,172,2025-08-21T17:16:23
prod_265,Silk & Stone Velvet Bodycon Dress,Figure-hugging fit Made from premium velvet. From Silk & Stone collection.,95.56,USD,Dresses,"[""fitted"", ""party"", ""trendy"", ""velvet"", ""silk-&-stone""]",/images/products/bodycon-dress-265.jpg,/products/silk-&-stone-velvet-bodycon-dress,93,2025-07-04T17:16:23
prod_266,Sunset Studios Denim Bodycon Dress,Figure-hugging fit Made from premium denim. From Sunset Studios collection.,94.15,USD,Dresses,"[""fitted"", ""party"", ""trendy"", ""denim"", ""sunset-studios""]",/images/products/bodycon-dress-266.jpg,/products/sunset-studios-denim-bodycon-dress,170,2025-11-28T17:16:23
prod_267,Style Haven Linen Bodycon Dress,Figure-hugging fit Made from premium linen. From Style Haven collection.,67.55,USD,Dresses,"[""fitted"", ""party"", ""trendy"", ""linen"", ""style-haven""]",/images/products/bodycon-dress-267.jpg,/products/style-haven-linen-bodycon-dress,72,2025-10-09T17:16:23
prod_268,Sunset Studios Cashmere Bodycon Dress,Figure-hugging fit Made from premium cashmere. From Sunset Studios collection.,97.73,USD,Dresses,"[""fitted"", ""party"", ""trendy"", ""cashmere"", ""sunset-studios""]",/images/products/bodycon-dress-268.jpg,/products/sunset-studios-cashmere-bodycon-dress,196,2025-08-08T17:16:23
prod_269,Urban Thread Polyester Bodycon Dress,Figure-hugging fit Made from premium polyester. From Urban Thread collection.,69.73,USD,Dresses,"[""fitted"", ""party"", ""trendy"", ""polyester"", ""urban-thread""]",/images/products/bodycon-dress-269.jpg,/products/urban-thread-polyester-bodycon-dress,61,2025-09-28T17:16:23
prod_270,Silk & Stone Denim Bodycon Dress,Figure-hugging fit Made from premium denim. From Silk & Stone collection.,83.56,USD,Dresses,"[""fitted"", ""party"", ""trendy"", ""denim"", ""silk-&-stone""]",/images/products/bodycon-dress-270.jpg,/products/silk-&-stone-denim-bodycon-dress,122,2025-08-17T17:16:23
prod_271,Artisan Apparel Jersey A-Line Dress,Classic flattering shape Made from premium jersey. From Artisan Apparel collection.,111.37,USD,Dresses,"[""classic"", ""flattering"", ""versatile"", ""jersey"", ""artisan-apparel""]",/images/products/a-line-dress-271.jpg,/products/artisan-apparel-jersey-a-line-dress,161,2025-12-21T17:16:23
prod_272,Sunset Studios Chiffon A-Line Dress,Classic flattering shape Made from premium chiffon. From Sunset Studios collection.,137.02,USD,Dresses,"[""classic"", ""flattering"", ""versatile"", ""chiffon"", ""sunset-studios""]",/images/products/a-line-dress-272.jpg,/products/sunset-studios-chiffon-a-line-dress,30,2025-03-29T17:16:23
prod_273,Metro Collection Suede A-Line Dress,Classic flattering shape Made from premium suede. From Metro Collection collection.,81.54,USD,Dresses,"[""classic"", ""flattering"", ""versatile"", ""suede"", ""metro-collection""]",/images/products/a-line-dress-273.jpg,/products/metro-collection-suede-a-line-dress,83,2025-08-14T17:16:23
prod_274,Timeless Trend Cashmere A-Line Dress,Classic flattering shape Made from premium cashmere. From Timeless Trend collection.,94.32,USD,Dresses,"[""classic"", ""flattering"", ""versatile"", ""cashmere"", ""timeless-trend""]",/images/products/a-line-dress-274.jpg,/products/timeless-trend-cashmere-a-line-dress,26,2025-05-27T17:16:23
prod_275,Pine & Oak Denim A-Line Dress,Classic flattering shape Made from premium denim. From Pine & Oak collection.,109.51,USD,Dresses,"[""classic"", ""flattering"", ""versatile"", ""denim"", ""pine-&-oak""]",/images/products/a-line-dress-275.jpg,/products/pine-&-oak-denim-a-line-dress,146,2025-12-06T17:16:23
